ID	gene	Organism	Genus	Genus__colour	Source	Source__colour	Accesion/Region	Position	start	end	Strand	Class1	Class1__colour	Class2	Class2__colour	Class3	Class3__colour	Product	Similarity	completeness	distance	TCS	TCS_gene	Pfam
BGC0001751_ASA76628.1	transposase	Pyxidicoccus sp. MCy9557	Pyxidicoccus	#000099	MIBiG	#0676BE	BGC0001751	620..1024	620	1024	+	NRP	#2E8B57	Polyketide	#F4A460			pyxipyrrolone A/pyxipyrrolone B	100			orphan	
BGC0001070_CAN89614.1	putative_AraC_family_transcriptional_regulator	Streptomyces collinus Tu 365	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001070	5488..6513	5488	6513	+	NRP	#2E8B57	Polyketide	#F4A460			kirromycin	100			orphan	
fig|6666666.867958.peg.2236	cds2346066_2347071	Rhodococcus_HCA8f sp.	Rhodococcus	#00CC00	Chile	#FF6600	2.7	37746..38750	37746	38750	+	Polyketide	#F4A460					kirromycin	8	complete	176	orphan	
fig|6666666.590942.peg.229	cds36601_37645	Actinokineospora sp.	Actinokineospora	#FFFFFF			40.1	14587..15630	14587	15630	-	NRP	#2E8B57	Polyketide	#F4A460			atratumycin	26	complete	1560	orphan	
BGC0000268_CAH10107.1	putative_AraC-family_transcriptional_regulator	Streptomyces sp. SCC 2136	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000268	22247..23140	22247	23140	+	Polyketide	#F4A460					Sch-47554/Sch-47555	100			orphan	
fig|6666666.883177.peg.8554	cds7387872_7388115	Streptomyces sp. SS52	Streptomyces	#3333FF			1.23	44996..45238	44996	45238	-	NRP	#2E8B57					coelichelin	100	complete	558	orphan	
BGC0000700_CAI60005.1	putative_resolvase/invertase	Streptomyces tenjimariensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000700	67391..67903	67391	67903	-	Saccharide	#FF7D25					istamycin	100			orphan	
fig|6666666.867958.peg.6227	cds253877_254192	Rhodococcus_HCA8f sp.	Rhodococcus	#00CC00	Chile	#FF6600	1.1	29913..30227	29913	30227	-	NRP	#2E8B57					chloramphenicol	52	complete	1229	orphan	
fig|6666666.867958.peg.2381	cds2488413_2488683	Rhodococcus_HCA8f sp.	Rhodococcus	#00CC00	Chile	#FF6600	2.8	9552..9821	9552	9821	+	Polyketide	#F4A460						0	complete	243	orphan	
BGC0001830_AKG06384.1	transcriptional_regulator	Salinispora pacifica	Salinispora	#FF9966	MIBiG	#0676BE	BGC0001830	53280..55295	53280	55295	+	Polyketide	#F4A460					rosamicin/salinipyrone A/pacificanone A	100			orphan	
BGC0001812_ARW71492.1	transcriptional_regulator	Micromonospora chalcea subsp. izumensis	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001812	57914..59917	57914	59917	+	Polyketide	#F4A460					tylactone	100			orphan	
BGC0001575_WP_020993838.1	hypothetical_protein	Ruminococcus sp. 5_1_39BFAA	Ruminococcus	#FF6600	MIBiG	#0676BE	BGC0001575	4864..6258	4864	6258	-	NRP	#2E8B57					dipeptide aldehydes	100			orphan	
BGC0001477_AVV61995.1	AsnC_family_transcriptional_regulator	Streptomyces sp. ID38640	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001477	112369..113403	112369	113403	+	NRP	#2E8B57	Polyketide	#F4A460			lydicamycin	100			orphan	
BGC0001979_QDQ37887.1	YafY-family_regulator	Streptomyces vinaceusdrappus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001979	32827..33852	32827	33852	+	Polyketide	#F4A460					LL-D49194?1 (LLD)	100			orphan	
BGC0001589_WP_085964382.1	sigma-54-dependent_Fis_family_transcriptional_regulator	Burkholderia cenocepacia J2315	Burkholderia	#FFCCFF	MIBiG	#0676BE	BGC0001589	19808..21193	19808	21193	+	Saccharide	#FF7D25					exopolysaccharides	100			orphan	
BGC0001588_WP_004526108.1	sigma-54-dependent_Fis_family_transcriptional_regulator	Burkholderia pseudomallei 1026b	Burkholderia	#FFCCFF	MIBiG	#0676BE	BGC0001588	15064..16452	15064	16452	-	Saccharide	#FF7D25					exopolysaccharides	100			orphan	
BGC0001653_WP_055480222.1	PucR_family_transcriptional_regulator	Microbispora sp. GMKU363	Microbispora	#9999FF	MIBiG	#0676BE	BGC0001653	64707..66233	64707	66233	+	Polyketide	#F4A460					linfuranone B/linfuranone C	100			orphan	
fig|6666666.737673.peg.8562	cds50946_51342	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	188.1	50927..51322	50927	51322	+	Polyketide	#F4A460					spore pigment	83	complete	1070	orphan	
BGC0001127_CCM43853.1	bacterial_regulatory,_Fis_family_protein	Janthinobacterium agaricidamnosum	Janthinobacterium	#FFFFFF	MIBiG	#0676BE	BGC0001127	1..933	1	933	+	NRP	#2E8B57					jagaricin	100			orphan	
fig|6666666.737888.peg.572	cds663331_664573	Streptomyces sp. CC219B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	52.3	54162..55403	54162	55403	+	NRP	#2E8B57	Polyketide	#F4A460			s56-p1	11	complete	1447	orphan	
fig|6666666.540754.peg.1446	cds92787_94011	Streptomyces sp. CC224E	Streptomyces	#3333FF	CuatroCienegas	#66FF66	6.1	28908..30131	28908	30131	+	Polyketide	#F4A460					divergolide A / divergolide B / divergolide C / divergolide D	10	complete	1980	orphan	
fig|6666666.737891.peg.2827	cds185457_186681	Streptomyces sp. KL109B	Streptomyces	#3333FF	Calakmul	#FFFF00	9.1	13920..15143	13920	15143	-	Polyketide	#F4A460					divergolide A / divergolide B / divergolide C / divergolide D	10	complete	1989	orphan	
BGC0000241_ABP54677.1	acyl_transferase_domain_protein	Salinispora tropica CNB-440	Salinispora	#FF9966	MIBiG	#0676BE	BGC0000241	58168..59151	58168	59151	+	Polyketide	#F4A460	Saccharide	#FF7D25			lomaiviticin A/lomaiviticin C/lomaiviticin D/lomaiviticin E	100			orphan	
BGC0000065_ADE22353.1	unknown	Streptomyces galbus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000065	38315..39454	38315	39454	+	Polyketide	#F4A460					rustmicin	100			orphan	
fig|6666666.867957.peg.1935	cds18366_19575	Kocuria_H-KB5 sp.	Kocuria	#003366	Chile	#FF6600	6.1	6931..8139	6931	8139	-	RiPP	#4169E1						0	complete	615	orphan	
fig|6666666.540227.peg.7285	cds191713_192625	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	17.2	24617..25528	24617	25528	+	NRP	#2E8B57	Terpene	#800080				0	complete	1583	orphan	
fig|6666666.590942.peg.4905	cds16804_17152	Actinokineospora sp.	Actinokineospora	#FFFFFF			146.1	16502..16849	16502	16849	+	NRP	#2E8B57	Polyketide	#F4A460			chlorothricin / deschlorothricin	9	complete	2553	orphan	
fig|6666666.540613.peg.497	cds503766_504567	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	30.3	4762..5562	4762	5562	+	Polyketide	#F4A460					undecylprodigiosin	50	complete	1896	orphan	
fig|6666666.540615.peg.4671	cds503766_504567	Nocardia sp. CC216A	Nocardia	#66FF66	CuatroCienegas	#66FF66	24.3	4762..5562	4762	5562	+	Polyketide	#F4A460					undecylprodigiosin	50	complete	1896	orphan	
fig|6666666.871043.peg.3857	cds238767_239196	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	1.1	33103..33531	33103	33531	-	Polyketide	#F4A460					undecylprodigiosin	50	complete	1859	orphan	
fig|56099.17.peg.7078	cds589569_590235	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	26.4	96080..96745	96080	96745	+	NRP	#2E8B57	Polyketide	#F4A460			virginiamycin S1	22	complete	2759	orphan	
fig|6666666.867961.peg.3404	cds80272_81928	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	6.1	6829..8484	6829	8484	+	NRP	#2E8B57	Polyketide	#F4A460	Other	#191970	sceliphrolactam	12	complete	909	orphan	
fig|6666666.540621.peg.3327	cds47753_48059	Nocardiopsis sp. CC223A	Nocardiopsis	#00CC99	CuatroCienegas	#66FF66	23.1	39593..39898	39593	39898	+	Polyketide	#F4A460						0	complete	1110	orphan	
fig|6666666.540621.peg.5038	cds20201_20561	Nocardiopsis sp. CC223A	Nocardiopsis	#00CC99	CuatroCienegas	#66FF66	37.1	18353..18712	18353	18712	+	RiPP	#4169E1						0	complete	414	orphan	
BGC0001448_ARU08097.1	hypothetical_protein	uncultured bacterium	uncultured	#660066	MIBiG	#0676BE	BGC0001448	69828..70919	69828	70919	-	NRP	#2E8B57					malacidin A/malacidin B	100			orphan	
BGC0000335_AID65227.1	LysR_family_transcriptional_regulator	Cystobacter fuscus	Cystobacter	#0066CC	MIBiG	#0676BE	BGC0000335	36480..37469	36480	37469	+	NRP	#2E8B57					cystomanamide A/cystomanamide B/cystomanamide C/cystomanamide D	100			orphan	
BGC0001846_RLV71191.1	GntR_family_DNA-binding_regulator	Streptomyces sp. CBMAI 2042	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001846	13530..14270	13530	14270	-	NRP	#2E8B57	Saccharide	#FF7D25			valinomycin/montanastatin	100			orphan	
fig|6666666.737673.peg.7609	cds4024_5143	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	178.1	3840..4958	3840	4958	-	Terpene	#800080						0	complete	850	orphan	
BGC0000434_BAI63275.1	putative_transcription_regulator	Streptomyces sp. SNA15896	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000434	17013..17795	17013	17795	-	NRP	#2E8B57					SW-163C/UK-63598/SW-163E/SW-163F/SW-163G	100			orphan	
fig|6666666.563200.peg.3789	cds31139_32255	Streptomyces sp. CC216B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	2.1	3519..4634	3519	4634	+	NRP	#2E8B57	Polyketide	#F4A460			kanamycin	2	complete	1171	orphan	
fig|6666666.737892.peg.5705	cds59487_60603	Streptomyces sp. KL115B	Streptomyces	#3333FF	Calakmul	#FFFF00	12.1	47123..48238	47123	48238	-	NRP	#2E8B57	Polyketide	#F4A460			kanamycin	2	complete	1187	orphan	
BGC0000845_EDY47128.1	transcription_activator	Streptomyces clavuligerus ATCC 27064	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000845	9978..11297	9978	11297	-	Other	#191970					clavulanic acid	100			orphan	
fig|6666666.737887.peg.2912	cds39138_39765	Streptomyces sp CC208A	Streptomyces	#3333FF	CuatroCienegas	#66FF66	95.1	9075..9701	9075	9701	+	Terpene	#800080					hopene	69	complete	807	orphan	
fig|6666666.590942.peg.3222	cds14745_15186	Actinokineospora sp.	Actinokineospora	#FFFFFF			20.1	12441..12881	12441	12881	+	NRP	#2E8B57					dynemicin A	3	complete	752	orphan	
BGC0001055_CAJ87581.1	ECs3513_protein	Escherichia coli	Escherichia	#FFFFCC	MIBiG	#0676BE	BGC0001055	12447..12665	12447	12665	-	NRP	#2E8B57	Polyketide	#F4A460			yersiniabactin	100			orphan	
BGC0001848_AXO35217.1	transcriptional_regulator	Micromonospora sp. B006	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001848	49615..51312	49615	51312	-	Other	#191970					diazaquinomycin H/diazaquinomycin J	100			orphan	
BGC0001931_ctg1_25	ctg1_25	unidentified unclassified sequences.	unidentified	#006600	MIBiG	#0676BE	BGC0001931	63633..65645	63633	65645	+	Polyketide	#F4A460					carrimycin	100			orphan	
BGC0001101_AAN85544.1	putative_tetR-family_transcriptional_regulartory	Streptomyces atroolivaceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001101	124806..125516	124806	125516	-	NRP	#2E8B57	Polyketide	#F4A460			leinamycin	100			orphan	
BGC0001196_AJW76701.1	transcriptional_regulator	Streptomyces scopuliridis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001196	1483..1965	1483	1965	+	NRP	#2E8B57					desotamide	100			orphan	
fig|6666666.867962.peg.6746	cds247883_249002	Streptomyces_VB1 sp.	Streptomyces	#3333FF	Chile	#FF6600	45.2	1469..2587	1469	2587	+	NRP	#2E8B57	Polyketide	#F4A460			herboxidiene	6	complete	1445	orphan	
BGC0001644_AJQ95709.1	putative_site-specific_integrase-resolvase	Gynuella sunshinyii YC6258	Gynuella	#66FF33	MIBiG	#0676BE	BGC0001644	112345..112944	112345	112944	-	Polyketide	#F4A460					lacunalides	100			orphan	
fig|6666666.867961.peg.178	cds163541_163772	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	2.2	2283..2513	2283	2513	-	Other	#191970					teichomycin	66	complete	1235	orphan	
BGC0002025_QDA77042.1	sigma-54_dependent_transcriptional_regulator	Jahnella sp. MSr9139	Jahnella	#CC6600	MIBiG	#0676BE	BGC0002025	17469..18998	17469	18998	+	NRP	#2E8B57					thaxteramide C	100			orphan	
BGC0001093_AAY32960.1	putative_regulatory_protein	Sorangium cellulosum	Sorangium	#66CCFF	MIBiG	#0676BE	BGC0001093	7561..8931	7561	8931	-	NRP	#2E8B57	Polyketide	#F4A460			disorazol A	100			tcs	BGC0001093_AAY32961.1	PF00512.28
BGC0001093_AAY32957.1	putative_regulatory_protein	Sorangium cellulosum	Sorangium	#66CCFF	MIBiG	#0676BE	BGC0001093	1992..3440	1992	3440	-	NRP	#2E8B57	Polyketide	#F4A460			disorazol A	100			orphan	
BGC0000413_AAY93396.1	sigma-54_dependent_transcriptional_activator_PeaR	Pseudomonas protegens Pf-5	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0000413	98615..100519	98615	100519	-	NRP	#2E8B57					pyoverdin	100			orphan	
BGC0001120_ABC36658.1	sigma-54_dependent_transcriptional_regulator	Burkholderia thailandensis E264	Burkholderia	#FFCCFF	MIBiG	#0676BE	BGC0001120	28643..29998	28643	29998	+	NRP	#2E8B57	Polyketide	#F4A460			burkholderic acid	100			orphan	
BGC0000014_ABK32252.1	Amb4	Sorangium cellulosum	Sorangium	#66CCFF	MIBiG	#0676BE	BGC0000014	7454..8839	7454	8839	+	Polyketide	#F4A460					ambruticin	100			tcs	BGC0000014_ABK32251.1	PF10090.12
BGC0000080_ABK32284.1	Jer4	Sorangium cellulosum	Sorangium	#66CCFF	MIBiG	#0676BE	BGC0000080	8640..10025	8640	10025	+	Polyketide	#F4A460					jerangolid A/jerangolid D	100			tcs	BGC0000080_ABK32283.1	PF00512.28 PF10090.12
BGC0000413_AAY93414.1	sigma-54_dependent_transcriptional_regulator	Pseudomonas protegens Pf-5	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0000413	124873..125973	124873	125973	+	NRP	#2E8B57					pyoverdin	100			orphan	
BGC0001838_AFJ23822.1	sigma-54-dependent_transcriptional_regulator	Pseudomonas putida	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0001838	119..1234	119	1234	-	NRP	#2E8B57					WLIP	100			orphan	
fig|6666666.540227.peg.5821	cds464513_465110	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	1.3	39052..39648	39052	39648	+	Polyketide	#F4A460					monensin	5	complete	759	orphan	
fig|6666666.540613.peg.2781	cds100252_100849	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	16.1	10270..10866	10270	10866	-	Polyketide	#F4A460					monensin	5	complete	1153	orphan	
fig|6666666.540615.peg.3228	cds57527_58124	Nocardia sp. CC216A	Nocardia	#66FF66	CuatroCienegas	#66FF66	12.1	10270..10866	10270	10866	-	Polyketide	#F4A460					monensin	5	complete	1153	orphan	
fig|6666666.871043.peg.5969	cds255211_255808	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	23.1	8417..9013	8417	9013	-	Polyketide	#F4A460					monensin	5	complete	1165	orphan	
fig|6666666.737673.peg.8559	cds48654_49785	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	188.1	48635..49765	48635	49765	-	Polyketide	#F4A460					spore pigment	83	complete	1070	orphan	
fig|6666666.590942.peg.6311	cds97761_99210	Actinokineospora sp.	Actinokineospora	#FFFFFF			82.1	19334..20782	19334	20782	+	Terpene	#800080					oxalomycin B	9	complete	1003	orphan	
BGC0000291_AAZ23064.1	possible_DNA-binding_protein	Streptomyces fradiae	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000291	31333..33018	31333	33018	-	NRP	#2E8B57					A54145	100			orphan	
fig|6666666.540227.peg.6695	cds374506_376168	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	44.3	30775..32436	30775	32436	-	NRP	#2E8B57						0	complete	1407	orphan	
fig|6666666.540613.peg.271	cds290008_291673	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	30.2	3494..5158	3494	5158	+	NRP	#2E8B57						0	complete	765	orphan	
fig|6666666.540615.peg.4444	cds290008_291673	Nocardia sp. CC216A	Nocardia	#66FF66	CuatroCienegas	#66FF66	24.2	3494..5158	3494	5158	+	NRP	#2E8B57						0	complete	765	orphan	
fig|6666666.871043.peg.4065	cds435521_437186	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	1.2	28977..30641	28977	30641	-	NRP	#2E8B57						0	complete	765	orphan	
BGC0001441_ARO49584.1	LuxR_family_transcription_regulator	Streptomyces sp.	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001441	18359..18679	18359	18679	-	Other	#191970					belactosin A/belactosin C	100			orphan	
fig|56099.17.peg.3364	cds50648_51875	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	54.1	14950..16176	14950	16176	-	NRP	#2E8B57					indigoidine	6	complete	915	orphan	
fig|6666666.540227.peg.7291	cds197419_198679	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	17.2	30323..31582	30323	31582	+	NRP	#2E8B57	Terpene	#800080				0	complete	1583	orphan	
fig|6666666.540227.peg.4253	cds86206_87505	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	39.1	1..1299	1	1299	+	NRP	#2E8B57	Terpene	#800080			atratumycin	5	complete	1132	orphan	
fig|6666666.540613.peg.5995	cds521291_522587	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	40.1	99255..100550	99255	100550	-	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1203	orphan	
fig|6666666.871043.peg.3153	cds519080_520376	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	2.2	1..1296	1	1296	+	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1180	orphan	
