ID	gene	Organism	Genus	Genus__colour	Source	Source__colour	Accesion/Region	Position	start	end	Strand	Class1	Class1__colour	Class2	Class2__colour	Class3	Class3__colour	Product	Similarity	completeness	distance	TCS	TCS_gene	Pfam
BGC0001008_ABY65996.1	transcription_regulatory_protein	Actinomadura madurae	Actinomadura	#99CCFF	MIBiG	#0676BE	BGC0001008	60834..61589	60834	61589	+	Polyketide	#F4A460					maduropeptin	100			orphan	
BGC0000112_AAM78008.1	transcriptional_regulator	Streptomyces carzinostaticus subsp. neocarzinostaticus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000112	39249..40043	39249	40043	+	Polyketide	#F4A460					neocarzinostatin	100			orphan	
BGC0001060_ACB47062.1	DynR7	Micromonospora chersina	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001060	45570..46421	45570	46421	+	Polyketide	#F4A460					dynemicin A	100			orphan	
BGC0001378_AME17994.1	AraC_family_transcriptional_regulator	Streptomyces sp. CB03234	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001378	7173..8087	7173	8087	-	Polyketide	#F4A460					tiancimycin	100			orphan	
BGC0001804_AME17994.1	AraC_family_transcriptional_regulator	Streptomyces sp. CB03234	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001804	7173..8087	7173	8087	-	Polyketide	#F4A460					tiancimycin	100			orphan	
BGC0001377_AMK92581.1	Arac_family_transcriptional_regulator	Streptomyces uncialis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001377	41906..42751	41906	42751	+	Polyketide	#F4A460					uncialamycin	100			orphan	
BGC0001815_AMK92581.1	Arac_family_transcriptional_regulator	Streptomyces uncialis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001815	41906..42751	41906	42751	+	Polyketide	#F4A460					uncialamycin	100			orphan	
fig|6666666.867962.peg.1015	cds233330_233774	Streptomyces_VB1 sp.	Streptomyces	#3333FF	Chile	#FF6600	53.1	2430..2873	2430	2873	+	Other	#191970					showdomycin	47	complete	917	orphan	
fig|6666666.737892.peg.4932	cds20152_20596	Streptomyces sp. KL115B	Streptomyces	#3333FF	Calakmul	#FFFF00	1.1	12587..13030	12587	13030	-	Other	#191970					showdomycin	47	complete	884	orphan	
fig|6666666.883305.peg.4129	cds3484294_3484738	Streptomyces cavernau (antesactinokineospora)	Streptomyces	#3333FF			3.15	2355..2798	2355	2798	+	Other	#191970					showdomycin	47	complete	854	orphan	
BGC0000238_ABX71108.1	Lct25	Streptomyces rishiriensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000238	27158..28207	27158	28207	+	Polyketide	#F4A460					lactonamycin	100			orphan	
BGC0001922_BBE36472.1	methyltransferase	Streptomyces sp. SoC090715LN-16	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001922	22443..23489	22443	23489	-	Polyketide	#F4A460					isoindolinomycin	100			orphan	
BGC0000093_ADC45597.1	LacI-family_transcriptional_regulator	Streptomyces nanchangensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000093	181698..182726	181698	182726	-	Polyketide	#F4A460					meilingmycin	100			orphan	
BGC0001179_AHL46716.1	luciferase-like_monooxygenase	Streptomyces bottropensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001179	20562..21626	20562	21626	-	Polyketide	#F4A460					rishirilide B/rishirilide A	100			orphan	
BGC0001719_AWM72910.1	luciferase-like_monooxygenase	Streptomyces olivaceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001719	13531..14595	13531	14595	-	Polyketide	#F4A460					olimycin A/olimycin B	100			orphan	
fig|6666666.540227.peg.2758	cds31632_32313	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	37.1	31421..32101	31421	32101	-	NRP	#2E8B57					zorbamycin	6	complete	427	orphan	
fig|6666666.871043.peg.1628	cds1714823_1715504	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	9.3	8668..9348	8668	9348	+	NRP	#2E8B57					marformycin A / marformycin B / marformycin C / marformycin D / marformycin E / marformycin F	8	complete	643	orphan	
BGC0000105_AAP42876.1	NanR3	Streptomyces nanchangensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000105	101593..102600	101593	102600	+	Polyketide	#F4A460					nanchangmycin	100			orphan	
fig|1883.2475.peg.5282	cds1187_2765	Streptomyces sp. KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	45.1	1094..2671	1094	2671	+	Other	#191970					hygrocin A / hygrocin B	6	complete	534	orphan	
fig|6666666.737673.peg.2549	cds1314_2892	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	255.1	1094..2671	1094	2671	+	Other	#191970					hygrocin A / hygrocin B	6	complete	534	orphan	
fig|6666666.540754.peg.7012	cds355835_357365	Streptomyces sp. CC224E	Streptomyces	#3333FF	CuatroCienegas	#66FF66	8.1	34725..36254	34725	36254	-	Polyketide	#F4A460	Other	#191970			daptomycin	7	complete	1746	orphan	
fig|6666666.737891.peg.6632	cds379830_381360	Streptomyces sp. KL109B	Streptomyces	#3333FF	Calakmul	#FFFF00	14.1	34725..36254	34725	36254	-	Polyketide	#F4A460	Other	#191970			daptomycin	7	complete	1746	orphan	
fig|6666666.867963.peg.6374	cds822802_824341	Streptomyces_Vc67-4 sp.	Streptomyces	#3333FF	Chile	#FF6600	10.2	37685..39223	37685	39223	-	NRP	#2E8B57					salinamide A / salinamide B / salinamide C / salinamide D / salinamide E / salinamide F / desmethylsalinamide C / desmethylsalinamide E	21	complete	1312	orphan	
fig|6666666.590942.peg.3490	cds103822_105292	Actinokineospora sp.	Actinokineospora	#FFFFFF			131.1	20644..22113	20644	22113	+	Polyketide	#F4A460					saquayamycin A	25	complete	2257	orphan	
BGC0000249_AAG42846.1	putative_ADA-like_regulatory_protein	Streptomyces nogalater	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000249	1..382	1	382	-	Polyketide	#F4A460					nogalamycin	100			orphan	
fig|6666666.871047.peg.3355	cds42052_43522	Streptomyces sp. KL111A	Streptomyces	#3333FF	Calakmul	#FFFF00	24.1	3345..4814	3345	4814	-	RiPP	#4169E1					macrotetrolide	16	complete	994	orphan	
fig|6666666.871048.peg.5091	cds456459_457944	Streptomyces sp. KL122B	Streptomyces	#3333FF	Calakmul	#FFFF00	8.3	113596..115080	113596	115080	+	NRP	#2E8B57	RiPP	#4169E1	Other	#191970	atratumycin	36	complete	1621	orphan	
BGC0001707_AQM75225.1	transposase	Streptomyces sp.	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001707	2983..4077	2983	4077	+	RiPP	#4169E1					nosiheptide	100			orphan	
fig|6666666.540227.peg.4277	cds133204_134446	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	39.1	46999..48240	46999	48240	+	NRP	#2E8B57	Terpene	#800080			atratumycin	5	complete	1132	orphan	
fig|6666666.540613.peg.5971	cds473639_474881	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	40.1	51603..52844	51603	52844	-	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1203	orphan	
fig|6666666.871043.peg.3177	cds566849_568091	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	2.2	47770..49011	47770	49011	+	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1180	orphan	
BGC0000385_AEH59048.1	ranscriptional_regulator,_BadM/Rrf2_family	Lysobacter sp. ATCC 53042	Lysobacter	#339966	MIBiG	#0676BE	BGC0000385	27147..27605	27147	27605	-	NRP	#2E8B57					lysobactin	100			orphan	
BGC0001657_BAV56276.1	hypothetical_protein	Lysobacter sp. RH2180-5	Lysobacter	#339966	MIBiG	#0676BE	BGC0001657	58218..58721	58218	58721	+	NRP	#2E8B57					lysocin	100			orphan	
fig|6666666.867960.peg.1057	cds68322_68925	Streptomyces_G11C sp.	Streptomyces	#3333FF	Chile	#FF6600	75.1	67579..68181	67579	68181	-	NRP	#2E8B57	Terpene	#800080			valinomycin / montanastatin	13	complete	769	orphan	
fig|6666666.590938.peg.5497	cds61178_61775	Streptomyces rochei CC71	Streptomyces	#3333FF	CuatroCienegas	#66FF66	175.1	11376..11972	11376	11972	+	NRP	#2E8B57					coelichelin	100	complete	210	orphan	
fig|6666666.590940.peg.3791	cds58877_59474	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	23.1	38780..39376	38780	39376	-	NRP	#2E8B57					coelichelin	100	complete	210	orphan	
fig|6666666.883177.peg.8547	cds7380997_7381621	Streptomyces sp. SS52	Streptomyces	#3333FF			1.23	38121..38744	38121	38744	-	NRP	#2E8B57					coelichelin	100	complete	558	orphan	
BGC0000093_ADC45583.1	sugar-binding_transcriptional_regulator	Streptomyces nanchangensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000093	149148..150152	149148	150152	+	Polyketide	#F4A460					meilingmycin	100			orphan	
fig|6666666.867961.peg.3429	cds118797_119397	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	6.1	45354..45953	45354	45953	+	NRP	#2E8B57	Polyketide	#F4A460	Other	#191970	sceliphrolactam	12	complete	909	orphan	
fig|1883.2532.peg.5594	cds30160_30841	Streptomyces sp CC53	Streptomyces	#3333FF	CuatroCienegas	#66FF66	237.1	2900..3580	2900	3580	-	RiPP	#4169E1						0	complete	899	orphan	
fig|6666666.871044.peg.2195	cds2168007_2168688	Streptomyces sp. CC210A	Streptomyces	#3333FF	CuatroCienegas	#66FF66	5.6	31203..31883	31203	31883	+	RiPP	#4169E1						0	complete	907	orphan	
BGC0000267_ACP19367.1	SaqR1	Micromonospora sp. Tu 6368	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0000267	20114..20602	20114	20602	-	Polyketide	#F4A460	Saccharide	#FF7D25			saquayamycin Z	100			orphan	
fig|6666666.867960.peg.1793	cds87528_88149	Streptomyces_G11C sp.	Streptomyces	#3333FF	Chile	#FF6600	51.1	20008..20628	20008	20628	-	Terpene	#800080					julichrome Q3-3 / julichrome Q3-5	25	complete	650	orphan	
BGC0000321_ctg1_orf000000	ctg1_orf000000	Collariella virescens	Collariella	#FFFFFF	MIBiG	#0676BE	BGC0000321	1658..2775	1658	2775	-	NRP	#2E8B57					chaetocin	100			orphan	
fig|6666666.540227.peg.6573	cds254688_255642	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	44.2	18423..19376	18423	19376	-	Polyketide	#F4A460					enterocin	60	complete	1643	orphan	
BGC0001002_BAO98804.1	putative_regulator	Streptomyces roseoverticillatus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001002	4282..5247	4282	5247	+	NRP	#2E8B57	Polyketide	#F4A460			jawsamycin	100			orphan	
BGC0000872_BAJ05882.1	putative_AraC_family_transcriptional_regulator	Streptomyces sp. SANK 60405	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000872	7475..8464	7475	8464	+	Other	#191970					A-90289 A/A-90289 B	100			orphan	
BGC0001076_ADC96655.1	AraC-like_regulator	Streptomyces sp. SN-1061M	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001076	6434..7444	6434	7444	+	Other	#191970					liposidomycin B/liposidomycin A/liposidomycin C/liposidomycin Z/liposidomycin H/liposidomycin G/liposidomycin L/liposidomycin M/liposidomycin K/liposidomycin N	100			orphan	
BGC0000065_ADE22329.1	DNA_binding_protein	Streptomyces galbus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000065	4877..5941	4877	5941	-	Polyketide	#F4A460					rustmicin	100			orphan	
BGC0001040_CAA60472.1	helix-turn-helix_DNA_binding_protein	Streptomyces rapamycinicus NRRL 5491	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001040	101422..102414	101422	102414	+	NRP	#2E8B57	Polyketide	#F4A460			rapamycin	100			orphan	
BGC0001106_ABS90462.1	transcriptional_regulator	Streptomyces albus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001106	6732..7739	6732	7739	-	NRP	#2E8B57	Polyketide	#F4A460			oxalomycin B	100			orphan	
fig|6666666.867964.peg.3210	cds46534_47497	Streptomyces_Vc74B-19 sp.	Streptomyces	#3333FF	Chile	#FF6600	32.1	2102..3064	2102	3064	-	RiPP	#4169E1						0	complete	1159	orphan	
BGC0000374_AEH41781.1	HrmA	Streptomyces griseoflavus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000374	656..1624	656	1624	-	NRP	#2E8B57					hormaomycin/hormaomycin A1/hormaomycin A2/hormaomycin A3/hormaomycin A4/hormaomycin A5/hormaomycin A6	100			orphan	
BGC0002013_WP_062148863.1	helix-turn-helix_domain-containing_protein	Streptomyces curacoi	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0002013	1..417	1	417	+	RiPP	#4169E1					curacozole	100			orphan	
fig|6666666.540754.peg.8412	cds188487_189438	Streptomyces sp. CC224E	Streptomyces	#3333FF	CuatroCienegas	#66FF66	16.1	31916..32866	31916	32866	+	NRP	#2E8B57						0	complete	1263	orphan	
fig|6666666.737891.peg.7002	cds149908_150859	Streptomyces sp. KL109B	Streptomyces	#3333FF	Calakmul	#FFFF00	12.2	1119..2069	1119	2069	-	NRP	#2E8B57						0	complete	1255	orphan	
fig|6666666.540227.peg.608	cds644350_645217	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	3.4	13665..14531	13665	14531	+	Polyketide	#F4A460						0	complete	1093	orphan	
fig|6666666.540613.peg.3467	cds105584_106667	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	38.1	40474..41556	40474	41556	-	Polyketide	#F4A460						0	complete	928	orphan	
fig|6666666.540615.peg.1298	cds138985_140068	Nocardia sp. CC216A	Nocardia	#66FF66	CuatroCienegas	#66FF66	3.1	13064..14146	13064	14146	+	Polyketide	#F4A460						0	complete	928	orphan	
fig|6666666.871043.peg.5401	cds294257_295340	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	20.3	13064..14146	13064	14146	+	Polyketide	#F4A460						0	complete	940	orphan	
BGC0000352_CAG69521.1	putative_transcriptional_regulator_(AraC_family)	Acinetobacter sp. ADP1	Acinetobacter	#808000	MIBiG	#0676BE	BGC0000352	25287..26231	25287	26231	-	NRP	#2E8B57					fimsbactin A	100			orphan	
BGC0001967_QED88047.1	putative_XRE_family_transcriptional_regulator	Streptomyces hawaiiensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001967	2211..2717	2211	2717	-	NRP	#2E8B57					acyldepsipeptide 1	100			orphan	
BGC0001331_WP_080648942.1	TetR/AcrR_family_transcriptional_regulator	Salinispora arenicola CNR107	Salinispora	#FF9966	MIBiG	#0676BE	BGC0001331	2574..3152	2574	3152	+	NRP	#2E8B57	Polyketide	#F4A460			BE-43547A1/BE-43547A2/BE-43547B1/BE-43547B2/BE-43547B3/BE-43547C1/BE-43547C2	100			orphan	
BGC0001330_WP_047890616.1	TetR/AcrR_family_transcriptional_regulator	Micromonospora sp. RV43	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001330	40427..41014	40427	41014	-	NRP	#2E8B57	Polyketide	#F4A460			BE-43547A1/BE-43547A2/BE-43547B1/BE-43547B2/BE-43547B3/BE-43547C1/BE-43547C2	100			orphan	
BGC0000162_ACB37749.1	TetR-family_transcriptional_regulator	Micromonospora chalcea	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0000162	82467..83072	82467	83072	-	Polyketide	#F4A460					tetrocarcin A	100			orphan	
BGC0000344_CAK15819.1	transcriptional_regulator_PobR	Pseudomonas entomophila L48	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0000344	51227..52102	51227	52102	+	NRP	#2E8B57					entolysin	100			orphan	
BGC0001055_CAJ87610.1	putative_regulatory_protein_PocR	Escherichia coli	Escherichia	#FFFFCC	MIBiG	#0676BE	BGC0001055	63760..64674	63760	64674	-	NRP	#2E8B57	Polyketide	#F4A460			yersiniabactin	100			orphan	
BGC0000758_AAL26687.1	unknown	Staphylococcus aureus	Staphylococcus	#009900	MIBiG	#0676BE	BGC0000758	41111..42301	41111	42301	+	Saccharide	#FF7D25					capsular polysaccharide	100			orphan	
BGC0001728_WP_013310347.1	helix-turn-helix_transcriptional_regulator	Paenibacillus polymyxa E681	Paenibacillus	#9966FF	MIBiG	#0676BE	BGC0001728	64582..64854	64582	64854	-	NRP	#2E8B57	Polyketide	#F4A460			paenilipoheptin	100			orphan	
BGC0001289_ALR96376.1	transcriptional_regulator	Paenibacillus ehimensis	Paenibacillus	#9966FF	MIBiG	#0676BE	BGC0001289	9834..10643	9834	10643	-	RiPP	#4169E1					penisin	100			orphan	
BGC0000443_AED89998.1	AraC_family_transcriptional_regulator	Pseudomonas sp. SHC52	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0000443	1300..2094	1300	2094	+	NRP	#2E8B57					thanamycin	100			orphan	
BGC0000074_AAY28221.1	putative_transcriptional_regulator	Streptomyces hygroscopicus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000074	23100..23984	23100	23984	+	Polyketide	#F4A460					herbimycin A	100			orphan	
BGC0000066_AAO06912.1	putative_transcriptional_regulator	Streptomyces hygroscopicus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000066	2890..3774	2890	3774	+	Polyketide	#F4A460					geldanamycin	100			orphan	
fig|6666666.867964.peg.2006	cds57093_57996	Streptomyces_Vc74B-19 sp.	Streptomyces	#3333FF	Chile	#FF6600	131.1	36236..37138	36236	37138	+	Polyketide	#F4A460					alkylresorcinol	100	complete	1081	orphan	
BGC0000981_ADF88280.1	polyketide_synthase	Aphanizomenon sp. 10E6	Aphanizomenon	#99FFCC	MIBiG	#0676BE	BGC0000981	41090..46756	41090	46756	+	NRP	#2E8B57	Polyketide	#F4A460			cylindrospermopsin	100			orphan	
BGC0000978_ABX60162.1	polyketide_synthase	Cylindrospermopsis raciborskii AWT205	Cylindrospermopsis	#006666	MIBiG	#0676BE	BGC0000978	28061..33727	28061	33727	+	Alkaloid	#FEF739	NRP	#2E8B57	Polyketide	#F4A460	cylindrospermopsin	100			orphan	
BGC0001392_ACU62748.1	transcriptional_regulator,_AraC_family	Chitinophaga pinensis DSM 2588	Chitinophaga	#9900CC	MIBiG	#0676BE	BGC0001392	4..876	4	876	-	RiPP	#4169E1					pinensins	100			orphan	
fig|1883.2474.peg.3186	cds33852_34539	Streptomyces sp KL116D	Streptomyces	#3333FF	Calakmul	#FFFF00	120.1	22985..23671	22985	23671	+	NRP	#2E8B57					stenothricin	13	complete	951	orphan	
fig|6666666.867957.peg.1019	cds993321_994269	Kocuria_H-KB5 sp.	Kocuria	#003366	Chile	#FF6600	8.2	38285..39232	38285	39232	+	NRP	#2E8B57						0	complete	533	orphan	
BGC0001593_ARF06245.1	transcriptional_regulator	Streptomyces ficellus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001593	63869..64903	63869	64903	+	NRP	#2E8B57					ficellomycin	100			orphan	
BGC0001288_BAQ25495.1	hypothetical_protein	Micromonospora sp. GMKU326	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001288	57517..57753	57517	57753	-	Polyketide	#F4A460					maklamicin	100			orphan	
fig|6666666.590939.peg.6102	cds115009_115927	Streptomyces rochei CC48	Streptomyces	#3333FF	CuatroCienegas	#66FF66	280.2	5370..6287	5370	6287	+	Other	#191970					7-prenylisatin	100	complete	547	orphan	
fig|6666666.590940.peg.6833	cds11510_12428	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	43.1	5370..6287	5370	6287	+	Other	#191970					7-prenylisatin	100	complete	547	orphan	
fig|6666666.883177.peg.300	cds92061_92979	Streptomyces sp. SS52	Streptomyces	#3333FF			1.1	14302..15219	14302	15219	-	Other	#191970					7-prenylisatin	100	complete	547	orphan	
fig|6666666.590938.peg.5948	cds57470_58388	Streptomyces rochei CC71	Streptomyces	#3333FF	CuatroCienegas	#66FF66	78.1	14894..15811	14894	15811	-	Other	#191970					7-prenylisatin	100	complete	547	orphan	
fig|6666666.563200.peg.4428	cds40367_41150	Streptomyces sp. CC216B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	157.1	11143..11925	11143	11925	+	Polyketide	#F4A460					herboxidiene	6	complete	716	orphan	
fig|6666666.737892.peg.7544	cds250665_251448	Streptomyces sp. KL115B	Streptomyces	#3333FF	Calakmul	#FFFF00	4.4	29195..29977	29195	29977	-	Polyketide	#F4A460					herboxidiene	6	complete	714	orphan	
fig|6666666.867962.peg.7105	cds621429_622203	Streptomyces_VB1 sp.	Streptomyces	#3333FF	Chile	#FF6600	45.6	26689..27462	26689	27462	-	Polyketide	#F4A460					herboxidiene	6	complete	880	orphan	
BGC0001029_AEU11005.1	NpnA	Nostoc sp. 152	Nostoc	#9900FF	MIBiG	#0676BE	BGC0001029	7801..23181	7801	23181	+	NRP	#2E8B57	Polyketide	#F4A460			nostophycin	100			orphan	
BGC0001750_ATG32090.1	AraC-type_DNA-binding_protein	Nannocystis pusilla	Nannocystis	#FF3399	MIBiG	#0676BE	BGC0001750	37356..38255	37356	38255	+	NRP	#2E8B57	Polyketide	#F4A460			pyrronazol B	100			orphan	
fig|6666666.540228.peg.6656	cds119785_120790	Streptomyces sp. KL110B	Streptomyces	#3333FF	Calakmul	#FFFF00	5.2	60774..61778	60774	61778	+	Polyketide	#F4A460	RiPP	#4169E1			lugdunomycin	66	complete	2049	orphan	
fig|56099.17.peg.6698	cds195095_196067	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	26.3	74111..75082	74111	75082	+	NRP	#2E8B57	Polyketide	#F4A460			coelibactin	36	complete	2793	orphan	
BGC0001902_AJY78080.1	putative_regulator	Myxococcus virescens	Myxococcus	#FFCCCC	MIBiG	#0676BE	BGC0001902	872..1879	872	1879	-	NRP	#2E8B57	Polyketide	#F4A460			bengamide	100			orphan	
BGC0000413_AAY93369.2	transcriptional_regulator,_AraC_family	Pseudomonas protegens Pf-5	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0000413	67541..68524	67541	68524	-	NRP	#2E8B57					pyoverdin	100			orphan	
BGC0001540_ARK19474.1	regulator	Streptomyces zelensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001540	3628..4641	3628	4641	+	Other	#191970					CC-1065	100			orphan	
fig|6666666.563202.peg.4550	cds60947_61970	Streptomyces sp. CC224B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	30.1	23001..24023	23001	24023	-	Terpene	#800080					carotenoid	63	complete	922	orphan	
fig|6666666.563202.peg.4552	cds63154_64231	Streptomyces sp. CC224B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	30.1	25208..26284	25208	26284	+	Terpene	#800080					carotenoid	63	complete	922	orphan	
