ID	gene	Organism	Genus	Genus__colour	Source	Source__colour	Accesion/Region	Position	start	end	Strand	Class1	Class1__colour	Class2	Class2__colour	Class3	Class3__colour	Product	Similarity	completeness	distance	TCS	TCS_gene	Pfam
BGC0000002_AHH99932.1	TetR_family_transcription_regulator	Kutzneria albida DSM 43870	Kutzneria	#336600	MIBiG	#0676BE	BGC0000002	113559..114149	113559	114149	+	Polyketide	#F4A460					aculeximycin	100			orphan	
fig|1883.2475.peg.3620	cds135942_136725	Streptomyces sp. KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	120.2	10448..11230	10448	11230	-	Polyketide	#F4A460					geosmin	66	complete	1237	orphan	
fig|6666666.737673.peg.7840	cds136069_136852	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	46.2	10448..11230	10448	11230	-	Polyketide	#F4A460					geosmin	66	complete	1237	orphan	
BGC0001476_AVT42373.1	DeoR_family_transcriptional_regulator	Streptomyces sp.	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001476	1884..2642	1884	2642	+	Other	#191970					pseudouridimycin	100			orphan	
BGC0000115_AAF71782.1	ORF3	Streptomyces noursei ATCC 11455	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000115	121589..122350	121589	122350	+	Polyketide	#F4A460	Saccharide	#FF7D25			nystatin A1	100			orphan	
BGC0000163_ACR50758.1	DeoR_family_transcriptional_regulator	Streptomyces longisporoflavus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000163	8767..9528	8767	9528	-	Polyketide	#F4A460					tetronasin	100			orphan	
fig|6666666.867963.peg.5236	cds291396_292158	Streptomyces_Vc67-4 sp.	Streptomyces	#3333FF	Chile	#FF6600	25.3	29191..29952	29191	29952	+	Polyketide	#F4A460					tetronasin	11	complete	1020	orphan	
fig|6666666.737892.peg.5781	cds134025_134787	Streptomyces sp. KL115B	Streptomyces	#3333FF	Calakmul	#FFFF00	12.2	3811..4572	3811	4572	+	NRP	#2E8B57	Polyketide	#F4A460			tetronasin	11	complete	541	orphan	
fig|6666666.867962.peg.5457	cds58646_59408	Streptomyces_VB1 sp.	Streptomyces	#3333FF	Chile	#FF6600	47.1	39805..40566	39805	40566	-	Polyketide	#F4A460					tetronasin	11	complete	550	orphan	
BGC0000032_AEH42489.1	TetR_family_regulator	Streptomyces chartreusis NRRL 3882	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000032	43244..43879	43244	43879	+	Polyketide	#F4A460					A23187	100			orphan	
fig|6666666.867958.peg.5621	cds5929080_5929827	Rhodococcus_HCA8f sp.	Rhodococcus	#00CC00	Chile	#FF6600	2.19	40586..41332	40586	41332	-	NRP	#2E8B57	Terpene	#800080			SF2575	6	complete	245	orphan	
fig|6666666.867958.peg.2074	cds2162407_2163052	Rhodococcus_HCA8f sp.	Rhodococcus	#00CC00	Chile	#FF6600	2.6	23778..24422	23778	24422	-	NRP	#2E8B57						0	complete	618	orphan	
fig|1883.2474.peg.474	cds491024_491792	Streptomyces sp KL116D	Streptomyces	#3333FF	Calakmul	#FFFF00	124.1	18772..19539	18772	19539	-	Polyketide	#F4A460	Other	#191970			lankacidin C	13	complete	1328	orphan	
BGC0001381_AJO72706.1	IclR_family_transcriptional_regulator	Nocardia terpenica	Nocardia	#66FF66	MIBiG	#0676BE	BGC0001381	14638..15429	14638	15429	+	Polyketide	#F4A460					brasilinolide A/brasilinolide B/brasilinolide C	100			orphan	
fig|6666666.871047.peg.839	cds25974_27021	Streptomyces sp. KL111A	Streptomyces	#3333FF	Calakmul	#FFFF00	64.1	4051..5097	4051	5097	+	Polyketide	#F4A460	Other	#191970			salinomycin	4	complete	1512	orphan	
fig|6666666.871048.peg.4806	cds141016_141631	Streptomyces sp. KL122B	Streptomyces	#3333FF	Calakmul	#FFFF00	8.1	56235..56849	56235	56849	-	Polyketide	#F4A460	Other	#191970			auricin	55	complete	865	orphan	
fig|6666666.737888.peg.7612	cds159322_159823	Streptomyces sp. CC219B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	90.2	3360..3860	3360	3860	+	NRP	#2E8B57					JBIR-78 / JBIR-95	66	complete	1430	orphan	
BGC0001534_AVE17166.1	BkdR	Streptomyces filamentosus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001534	4686..5264	4686	5264	+	Other	#191970					branched-chain fatty acids	100			orphan	
fig|6666666.871044.peg.358	cds358392_358923	Streptomyces sp. CC210A	Streptomyces	#3333FF	CuatroCienegas	#66FF66	5.1	92192..92722	92192	92722	-	NRP	#2E8B57	Polyketide	#F4A460			feglymycin	47	complete	1583	orphan	
fig|56099.17.peg.7070	cds583874_584312	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	26.4	90385..90822	90385	90822	+	NRP	#2E8B57	Polyketide	#F4A460			virginiamycin S1	22	complete	2759	orphan	
fig|6666666.867958.peg.2663	cds2803109_2803580	Rhodococcus_HCA8f sp.	Rhodococcus	#00CC00	Chile	#FF6600	2.10	6978..7448	6978	7448	-	RiPP	#4169E1					branched-chain fatty acids	75	complete	1024	orphan	
BGC0000289_CAD91201.1	putative_response_regulator	Nonomuraea gerenzanensis	Nonomuraea	#663300	MIBiG	#0676BE	BGC0000289	14522..15175	14522	15175	+	NRP	#2E8B57	Saccharide	#FF7D25			A40926	100			orphan	
BGC0001312_CAY48794.1	AsnC_family_regulatory_protein	Pseudomonas fluorescens SBW25	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0001312	36364..36834	36364	36834	+	NRP	#2E8B57					viscosin	100			orphan	
fig|6666666.871043.peg.5540	cds445159_445825	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	20.4	13484..14149	13484	14149	+	NRP	#2E8B57	Terpene	#800080	Other	#191970	lobosamide A / lobosamide B / lobosamide C	4	complete	1515	orphan	
BGC0001719_AWM72931.1	transcriptional_regulator	Streptomyces olivaceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001719	37946..38659	37946	38659	+	Polyketide	#F4A460					olimycin A/olimycin B	100			orphan	
fig|6666666.590942.peg.1575	cds60877_61630	Actinokineospora sp.	Actinokineospora	#FFFFFF			92.1	55267..56019	55267	56019	+	NRP	#2E8B57					gobichelin A / gobichelin B	44	complete	1445	orphan	
fig|6666666.867961.peg.2839	cds934668_935433	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	10.3	69..833	69	833	+	Terpene	#800080					albaflavenone	100	complete	373	orphan	
fig|6666666.867964.peg.3402	cds179367_180132	Streptomyces_Vc74B-19 sp.	Streptomyces	#3333FF	Chile	#FF6600	170.1	20147..20911	20147	20911	-	Terpene	#800080					albaflavenone	100	complete	361	orphan	
fig|6666666.737888.peg.1415	cds208779_209544	Streptomyces sp. CC219B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	96.3	18858..19622	18858	19622	-	Terpene	#800080					albaflavenone	100	complete	471	orphan	
fig|6666666.590940.peg.3148	cds340377_341142	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	2.1	20091..20855	20091	20855	-	Terpene	#800080					albaflavenone	100	complete	367	orphan	
fig|6666666.883177.peg.6159	cds5242387_5243152	Streptomyces sp. SS52	Streptomyces	#3333FF			1.13	20013..20777	20013	20777	-	Terpene	#800080					albaflavenone	100	complete	479	tcs	fig|6666666.883177.peg.6211	PF00512.28
fig|6666666.871043.peg.726	cds778950_780249	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	9.2	102827..104125	102827	104125	+	NRP	#2E8B57	RiPP	#4169E1			berninamycin A	26	complete	1195	orphan	
BGC0001522_AWR88383.1	putative_GntR_family_transcriptional_regulator	Streptomyces filamentosus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001522	6322..7029	6322	7029	+	Polyketide	#F4A460					auroramycin	100			orphan	
BGC0000413_AAY93396.1	sigma-54_dependent_transcriptional_activator_PeaR	Pseudomonas protegens Pf-5	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0000413	98615..100519	98615	100519	-	NRP	#2E8B57					pyoverdin	100			orphan	
BGC0000918_BAB69149.1	asnC-family_transcriptional_regulatory_protein	Streptomyces avermitilis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000918	1..513	1	513	-	Other	#191970					ochronotic pigment	100			orphan	
fig|1883.2475.peg.4582	cds96345_96963	Streptomyces sp. KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	127.1	73231..73848	73231	73848	+	Polyketide	#F4A460					iso-migrastatin / migrastatin / dorrigocin A / dorrigocin B / 13-epi-dorrigocin A	100	complete	1459	orphan	
BGC0001647_ONK09693.1	Nodulation_protein_NolA	Streptomyces sp. MP131-18	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001647	16175..17092	16175	17092	+	Polyketide	#F4A460					lagunapyrone A/lagunapyrone B/lagunapyrone C	100			orphan	
BGC0000222_BAJ52669.1	putative_transcriptional_regulator	Streptomyces sp. TA-0256	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000222	1494..1997	1494	1997	-	Polyketide	#F4A460					FD-594	100			orphan	
fig|56099.17.peg.7078	cds589569_590235	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	26.4	96080..96745	96080	96745	+	NRP	#2E8B57	Polyketide	#F4A460			virginiamycin S1	22	complete	2759	orphan	
fig|6666666.867955.peg.1956	cds2143753_2144404	Brevibacterium sp.	Brevibacterium	#FF6699	Chile	#FF6600	1.5	2490..3140	2490	3140	+	NRP	#2E8B57					ulleungmycin	5	complete	652	orphan	
BGC0001392_ACU62764.1	transcriptional_regulator,_MarR_family	Chitinophaga pinensis DSM 2588	Chitinophaga	#9900CC	MIBiG	#0676BE	BGC0001392	21459..21923	21459	21923	+	RiPP	#4169E1					pinensins	100			orphan	
BGC0001861_EOO99820.1	hypothetical_protein	Bacillus cereus BAG2O-1	Bacillus	#00FFCC	MIBiG	#0676BE	BGC0001861	7934..8524	7934	8524	+	RiPP	#4169E1					bacillicin BAG2O	100			orphan	
BGC0000821_BAC10684.1	hypothetical_transcriptional_regulator_protein	Lechevalieria aerocolonigenes	Lechevalieria	#99FF33	MIBiG	#0676BE	BGC0000821	25559..26011	25559	26011	+	Other	#191970					rebeccamycin	100			orphan	
fig|6666666.737887.peg.2195	cds27935_28838	Streptomyces sp CC208A	Streptomyces	#3333FF	CuatroCienegas	#66FF66	2.1	810..1712	810	1712	+	NRP	#2E8B57					surugamide A / surugamide D	14	complete	1141	orphan	
BGC0001138_AET51839.1	GntR_family_transcriptional_regulator	Marinactinospora thermotolerans	Marinactinospora	#990033	MIBiG	#0676BE	BGC0001138	3630..4364	3630	4364	+	Other	#191970					a201a	100			orphan	
fig|6666666.867958.peg.6200	cds229480_230809	Rhodococcus_HCA8f sp.	Rhodococcus	#00CC00	Chile	#FF6600	1.1	5516..6844	5516	6844	+	NRP	#2E8B57					chloramphenicol	52	complete	1229	orphan	
BGC0000509_AFN69429.1	recombinase	Staphylococcus epidermidis	Staphylococcus	#009900	MIBiG	#0676BE	BGC0000509	4196..4729	4196	4729	+	RiPP	#4169E1					epilancin 15x	100			orphan	
BGC0000279_ADE22305.1	putative_transcriptional_regulator	Streptomyces flavogriseus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000279	37715..38722	37715	38722	+	Polyketide	#F4A460					xantholipin	100			orphan	
fig|6666666.871048.peg.5035	cds391734_392706	Streptomyces sp. KL122B	Streptomyces	#3333FF	Calakmul	#FFFF00	8.3	48871..49842	48871	49842	+	NRP	#2E8B57	RiPP	#4169E1	Other	#191970	atratumycin	36	complete	1621	orphan	
BGC0001406_ALV86863.1	Tlo17	Streptomyces canus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001406	21491..22456	21491	22456	+	NRP	#2E8B57					telomycin	100			orphan	
fig|6666666.590942.peg.4905	cds16804_17152	Actinokineospora sp.	Actinokineospora	#FFFFFF			146.1	16502..16849	16502	16849	+	NRP	#2E8B57	Polyketide	#F4A460			chlorothricin / deschlorothricin	9	complete	2553	orphan	
fig|6666666.737887.peg.4142	cds324823_325189	Streptomyces sp CC208A	Streptomyces	#3333FF	CuatroCienegas	#66FF66	52.2	37926..38291	37926	38291	+	NRP	#2E8B57					valinomycin	11	complete	1486	orphan	
fig|6666666.540228.peg.6119	cds126519_126852	Streptomyces sp. KL110B	Streptomyces	#3333FF	Calakmul	#FFFF00	49.1	70972..71304	70972	71304	-	NRP	#2E8B57	Polyketide	#F4A460	Terpene	#800080	auroramycin	17	complete	2393	orphan	
fig|6666666.590938.peg.5486	cds50584_50953	Streptomyces rochei CC71	Streptomyces	#3333FF	CuatroCienegas	#66FF66	175.1	782..1150	782	1150	+	NRP	#2E8B57					coelichelin	100	complete	210	orphan	
fig|6666666.590940.peg.3801	cds69432_69801	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	23.1	49335..49703	49335	49703	-	NRP	#2E8B57					coelichelin	100	complete	210	orphan	
fig|6666666.883177.peg.8560	cds7391543_7391912	Streptomyces sp. SS52	Streptomyces	#3333FF			1.23	48667..49035	48667	49035	-	NRP	#2E8B57					coelichelin	100	complete	558	orphan	
BGC0000031_CAE45680.1	hypothetical_protein	Streptomyces parvulus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000031	60153..60533	60153	60533	-	Polyketide	#F4A460					borrelidin	100			orphan	
BGC0001533_ALV82344.1	hypothetical_protein	Streptomyces rochei	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001533	60149..60508	60149	60508	-	Polyketide	#F4A460					borrelidin	100			orphan	
fig|6666666.867955.peg.3498	cds73836_74538	Brevibacterium sp.	Brevibacterium	#FF6699	Chile	#FF6600	2.1	34801..35502	34801	35502	+	NRP	#2E8B57					pepticinnamin E	10	complete	1581	orphan	
fig|1883.2475.peg.540	cds110819_111512	Streptomyces sp. KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	76.2	69646..70338	69646	70338	-	Polyketide	#F4A460					isatropolone A / isotropolone B / isotropolone C	38	complete	2178	orphan	
fig|6666666.737673.peg.8692	cds180193_180886	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	188.3	69646..70338	69646	70338	-	Polyketide	#F4A460					isatropolone A / isotropolone B / isotropolone C	38	complete	2178	orphan	
BGC0000379_AEG64693.1	two_component_system_response_regulator	Streptomyces viridochromogenes	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000379	85953..86636	85953	86636	+	NRP	#2E8B57					glycinocin A	100			orphan	
BGC0000093_ADC45530.1	two-component_system_response_regulator	Streptomyces nanchangensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000093	35423..36115	35423	36115	+	Polyketide	#F4A460					meilingmycin	100			orphan	
BGC0000388_AAU34212.1	putative_transcriptional_regulator_MppS	Streptomyces hygroscopicus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000388	39389..40378	39389	40378	+	NRP	#2E8B57					mannopeptimycin	100			orphan	
fig|6666666.871048.peg.6802	cds450569_451265	Streptomyces sp. KL122B	Streptomyces	#3333FF	Calakmul	#FFFF00	12.3	8831..9526	8831	9526	+	NRP	#2E8B57					chloramphenicol	100	complete	689	orphan	
fig|6666666.590942.peg.2205	cds275137_275479	Actinokineospora sp.	Actinokineospora	#FFFFFF			123.3	7494..7835	7494	7835	+	NRP	#2E8B57	Polyketide	#F4A460			streptovaricin	65	complete	1632	orphan	
fig|6666666.867955.peg.3502	cds78889_79195	Brevibacterium sp.	Brevibacterium	#FF6699	Chile	#FF6600	2.1	39854..40159	39854	40159	+	NRP	#2E8B57					pepticinnamin E	10	complete	1581	orphan	
fig|1883.2475.peg.2550	cds112269_112761	Streptomyces sp. KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	16.1	6036..6527	6036	6527	+	Terpene	#800080					salinomycin	6	complete	913	orphan	
fig|6666666.737673.peg.125	cds140868_141360	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	161.1	6036..6527	6036	6527	+	Terpene	#800080					salinomycin	6	complete	913	orphan	
BGC0001066_CAQ52631.1	transcriptional_regulator	Streptomyces violaceoruber	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001066	65944..66387	65944	66387	-	Polyketide	#F4A460					kendomycin	100			orphan	
fig|6666666.867964.peg.3212	cds48514_49135	Streptomyces_Vc74B-19 sp.	Streptomyces	#3333FF	Chile	#FF6600	32.1	4082..4702	4082	4702	-	RiPP	#4169E1						0	complete	1159	orphan	
fig|6666666.563200.peg.3822	cds73345_74113	Streptomyces sp. CC216B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	2.1	45725..46492	45725	46492	-	NRP	#2E8B57	Polyketide	#F4A460			kanamycin	2	complete	1171	orphan	
fig|6666666.737892.peg.5673	cds17563_18331	Streptomyces sp. KL115B	Streptomyces	#3333FF	Calakmul	#FFFF00	12.1	5199..5966	5199	5966	+	NRP	#2E8B57	Polyketide	#F4A460			kanamycin	2	complete	1187	orphan	
BGC0001073_AFJ52689.1	regulator	Micromonospora sp. TP-A0468	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001073	51422..51649	51422	51649	+	NRP	#2E8B57	Polyketide	#F4A460			kosinostatin	100			orphan	
fig|6666666.563202.peg.3084	cds146569_146830	Streptomyces sp. CC224B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	203.2	7765..8025	7765	8025	-	Other	#191970						0	complete	1065	orphan	
BGC0001715_CUX79069.1	Protease_production_enhancer_protein	Bacillus circulans	Bacillus	#00FFCC	MIBiG	#0676BE	BGC0001715	47917..48609	47917	48609	-	NRP	#2E8B57					octapeptin C4	100			tcs	BGC0001715_CUX79070.1	PF07730.16
BGC0001623_BAX64242.1	LuxR_family_regulator	Streptomyces sp. MSC090213JE08	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001623	462..758	462	758	+	NRP	#2E8B57	Polyketide	#F4A460			ishigamide	100			orphan	
BGC0000264_CAE51186.1	RemP_protein	Streptomyces resistomycificus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000264	15208..15873	15208	15873	-	Polyketide	#F4A460					resistomycin/resistoflavine	100			orphan	
fig|6666666.737673.peg.1439	cds144915_145533	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	224.2	2204..2821	2204	2821	-	RiPP	#4169E1					7-deoxypactamycin	7	complete	1028	orphan	
BGC0001934_AWS21297.1	DNA-binding_response_regulator	Streptomyces armeniacus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001934	49236..49850	49236	49850	-	Polyketide	#F4A460					armeniaspirols	100			orphan	
BGC0002022_AZY92019.1	putative_two-component_system_response_regulator	Streptomyces armeniacus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0002022	54050..54664	54050	54664	-	Polyketide	#F4A460					armeniaspirol A/armeniaspirol B/armeniaspirol C	100			orphan	
BGC0000195_ACI88882.1	AlnR5_two_component_response_regulator	Streptomyces sp. CM020	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000195	23769..24374	23769	24374	-	Polyketide	#F4A460					alnumycin A/alnumycin B/alnumycin C/alnumycin P/prealnumycin/thalnumycin A/thalnumycin B/K1115A/1,6-dihydro-8-propylanthraquinone	100			orphan	
BGC0001979_QDQ37907.1	two-component_system_response_regulator	Streptomyces vinaceusdrappus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001979	57070..57681	57070	57681	-	Polyketide	#F4A460					LL-D49194?1 (LLD)	100			tcs	BGC0001979_QDQ37908.1	PF07730.16
BGC0000227_CAA09631.1	putative_two-component_response_regulator	Streptomyces violaceoruber	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000227	4418..5026	4418	5026	-	Polyketide	#F4A460					granaticin	100			tcs	BGC0000227_CAA09632.1	PF07730.16
BGC0000091_AHF22844.1	MarZ	Streptomyces sp. CNQ-617	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000091	5458..6108	5458	6108	-	Polyketide	#F4A460					marineosin A/marineosin B	100			orphan	
BGC0001063_CAD55237.1	response_regulator	Streptomyces coelicolor A3(2)	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001063	5641..6294	5641	6294	-	NRP	#2E8B57	Polyketide	#F4A460			undecylprodigiosin	100			orphan	
fig|6666666.590940.peg.2564	cds35603_38432	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	51.1	35603..38431	35603	38431	+	NRP	#2E8B57	Polyketide	#F4A460			candicidin	90	complete	918	orphan	
fig|6666666.883177.peg.488	cds250228_252079	Streptomyces sp. SS52	Streptomyces	#3333FF			1.3	37300..39150	37300	39150	-	NRP	#2E8B57	Polyketide	#F4A460			candicidin	95	complete	1592	orphan	
BGC0001183_AGC09510.1	TetR_regulator	Streptomyces sp. FXJ7.023	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001183	110987..113533	110987	113533	+	Polyketide	#F4A460					lobophorin A	100			orphan	
BGC0001807_ATL73056.1	LuxR_family_transcriptional_regulator	Streptomyces pactum	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001807	89650..92049	89650	92049	-	NRP	#2E8B57	Polyketide	#F4A460			totopotensamide A/totopotensamide B	100			orphan	
BGC0000700_CAI60005.1	putative_resolvase/invertase	Streptomyces tenjimariensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000700	67391..67903	67391	67903	-	Saccharide	#FF7D25					istamycin	100			orphan	
BGC0001297_ALG65334.1	Cal2	Streptomyces calvus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001297	53526..54170	53526	54170	-	NRP	#2E8B57					WS9326	100			tcs	BGC0001297_ALG65335.1	PF07730.16
fig|6666666.867960.peg.1006	cds3491_4139	Streptomyces_G11C sp.	Streptomyces	#3333FF	Chile	#FF6600	75.1	2748..3395	2748	3395	+	NRP	#2E8B57	Terpene	#800080			valinomycin / montanastatin	13	complete	769	tcs	fig|6666666.867960.peg.1005	PF07730.16
fig|6666666.582834.peg.2414	cds78950_79124	Streptomyces sp. CC213Dhyb	Streptomyces	#3333FF	CuatroCienegas	#66FF66	37.1	50403..50576	50403	50576	-	NRP	#2E8B57					sarpeptin A / sarpeptin B	66	complete	893	orphan	
fig|6666666.737892.peg.865	cds273101_273749	Streptomyces sp. KL115B	Streptomyces	#3333FF	Calakmul	#FFFF00	46.1	68597..69244	68597	69244	-	NRP	#2E8B57					sarpeptin A / sarpeptin B	83	complete	1310	tcs	fig|6666666.737892.peg.866	PF07730.16
BGC0001288_BAQ25495.1	hypothetical_protein	Micromonospora sp. GMKU326	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001288	57517..57753	57517	57753	-	Polyketide	#F4A460					maklamicin	100			orphan	
BGC0001582_AIW58894.1	hypothetical_protein	Nonomuraea sp. MJM5123	Nonomuraea	#663300	MIBiG	#0676BE	BGC0001582	18118..18354	18118	18354	-	NRP	#2E8B57					ecumicin	100			orphan	
BGC0000935_AFB35625.1	Quorum_sensing	Streptomyces antibioticus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000935	10563..13358	10563	13358	+	Polyketide	#F4A460	Other	#191970			esmeraldin	100			orphan	
BGC0001740_BBA21065.1	putative_LuxR-family_transcriptional_regulator	Streptomyces avermitilis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001740	16553..16837	16553	16837	+	NRP	#2E8B57	Polyketide	#F4A460			phthoxazolin	100			orphan	
BGC0000291_AAZ23070.1	possible_response_regulator	Streptomyces fradiae	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000291	38233..38958	38233	38958	-	NRP	#2E8B57					A54145	100			tcs	BGC0000291_AAZ23071.1	PF07730.16
BGC0002015_WP_122215947.1	response_regulator_transcription_factor	Streptomyces sp. ZS0098	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0002015	11341..12018	11341	12018	+	RiPP	#4169E1					aborycin	100			orphan	
BGC0001433_SCO70333.1	LuxR-like_transcriptional_regulator	Streptomyces argillaceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001433	67804..68295	67804	68295	+	Polyketide	#F4A460					argimycin PI/argimycin PII/nigrifactin/argimycin PIV/argimycin PV/argimycin PVI/argimycin PIX	100			orphan	
fig|6666666.737673.peg.1444	cds150064_150337	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	224.2	7353..7625	7353	7625	+	RiPP	#4169E1					7-deoxypactamycin	7	complete	1028	orphan	
BGC0001861_EOO99812.1	hypothetical_protein	Bacillus cereus BAG2O-1	Bacillus	#00FFCC	MIBiG	#0676BE	BGC0001861	509..1075	509	1075	+	RiPP	#4169E1					bacillicin BAG2O	100			orphan	
fig|6666666.590940.peg.143	cds120284_121073	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	8.1	13461..14249	13461	14249	-	NRP	#2E8B57					alanylclavam / 2-hydroxymethylclavam / 2-formyloxymethylclavam / clavam-2-carboxylate	12	complete	12	orphan	
