ID	gene	Organism	Genus	Genus__colour	Source	Source__colour	Accesion/Region	Position	start	end	Strand	Class1	Class1__colour	Class2	Class2__colour	Class3	Class3__colour	Product	Similarity	completeness	distance	TCS	TCS_gene	Pfam
fig|56099.17.peg.6187	cds140400_141045	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	36.1	14236..14880	14236	14880	-	NRP	#2E8B57	Polyketide	#F4A460			xantholipin	12	complete	2628	orphan	
fig|6666666.590942.peg.229	cds36601_37645	Actinokineospora sp.	Actinokineospora	#FFFFFF			40.1	14587..15630	14587	15630	-	NRP	#2E8B57	Polyketide	#F4A460			atratumycin	26	complete	1560	orphan	
BGC0001437_AQZ26579.1	ObaA	Pseudomonas fluorescens	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0001437	452..1165	452	1165	+	NRP	#2E8B57					obafluorin	100			orphan	
BGC0001710_AQZ26579.1	ObaA	Pseudomonas fluorescens	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0001710	452..1165	452	1165	+	NRP	#2E8B57					obafluorin	100			orphan	
BGC0000761_BAC41336.1	transcription_regulator_like_protein_EpsA	Methylobacillus sp. 12S	Methylobacillus	#FFFFFF	MIBiG	#0676BE	BGC0000761	4537..5334	4537	5334	-	Saccharide	#FF7D25					exopolysaccharide	100			orphan	
BGC0001455_antaA	RNA_polymerase,_sigma-24_subunit	Streptomyces argillaceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001455	1..519	1	519	-	NRP	#2E8B57	Polyketide	#F4A460			antimycin	100			orphan	
fig|6666666.590940.peg.2570	cds43310_43829	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	51.1	43310..43828	43310	43828	-	NRP	#2E8B57	Polyketide	#F4A460			candicidin	90	complete	918	orphan	
fig|6666666.883177.peg.482	cds244912_245359	Streptomyces sp. SS52	Streptomyces	#3333FF			1.3	31984..32430	31984	32430	+	NRP	#2E8B57	Polyketide	#F4A460			candicidin	95	complete	1592	orphan	
BGC0000137_ABV97175.1	transcriptional_regulator,_LuxR_family	Salinispora arenicola CNS-205	Salinispora	#FF9966	MIBiG	#0676BE	BGC0000137	83019..84284	83019	84284	+	Polyketide	#F4A460					rifamycin	100			orphan	
fig|6666666.590942.peg.2241	cds358326_359583	Actinokineospora sp.	Actinokineospora	#FFFFFF			123.3	90683..91939	90683	91939	+	NRP	#2E8B57	Polyketide	#F4A460			streptovaricin	65	complete	1632	orphan	
BGC0001759_AWH12630.1	Rmp36	Amycolatopsis sp.	Amycolatopsis	#CC0000	MIBiG	#0676BE	BGC0001759	8303..9556	8303	9556	-	Polyketide	#F4A460					rifamorpholine A/rifamorpholine B/rifamorpholine C/rifamorpholine D/rifamorpholine E	100			orphan	
BGC0000136_AAS07758.1	putative_regulatory_protein	Amycolatopsis mediterranei S699	Amycolatopsis	#CC0000	MIBiG	#0676BE	BGC0000136	103594..104808	103594	104808	+	Polyketide	#F4A460					rifamycin	100			orphan	
BGC0000186_ABC34138.1	autoinducer-binding_transcriptional_regulator,_LuxR_family,_putative	Burkholderia thailandensis E264	Burkholderia	#FFCCFF	MIBiG	#0676BE	BGC0000186	85844..86560	85844	86560	-	NRP	#2E8B57	Polyketide	#F4A460			thailandamide/thailandamide lactone	100			orphan	
BGC0000060_AEC13067.1	LuxR_family_transcriptional_regulator	Streptomyces pulveraceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000060	3627..6503	3627	6503	+	Polyketide	#F4A460					fostriecin	100			orphan	
fig|56099.17.peg.1311	cds357929_360806	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	4.3	6869..9745	6869	9745	-	RiPP	#4169E1						0	complete	1135	orphan	
BGC0001592_AVI10281.1	putative_LuxR-family_transcriptional_regulator	Streptomyces lunaelactis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001592	18584..19687	18584	19687	+	Other	#191970					ferroverdin	100			orphan	
BGC0002029_AVI10281.1	putative_LuxR-family_transcriptional_regulator	Streptomyces lunaelactis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0002029	18584..19687	18584	19687	+	Other	#191970					bagremycin A/bagremycin B/bagremycin C/bagremycin E/bagremycin F/bagremycin G/ferroverdin A/ferroverdin B/ferroverdin C	100			orphan	
BGC0000889_BAM73640.1	putative_LuxR-family_transcriptional_regulator	Streptomyces sp. WK-5344	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000889	17448..18563	17448	18563	+	Other	#191970					bagremycin A/bagremycin B	100			orphan	
BGC0000662_BAG21067.1	putative_LuxR-family_transcriptional_regulator	Streptomyces griseus subsp. griseus NBRC 13350	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000662	1..1203	1	1203	-	Terpene	#800080					grixazone	100			orphan	
BGC0000885_BAJ08165.1	putative_LuxR-family_transcriptional_regulator	Streptomyces murayamaensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000885	1376..2521	1376	2521	-	Other	#191970					4-hydroxy-3-nitrosobenzamide	100			orphan	
BGC0001177_AHL46703.1	regulatory_protein	Streptomyces bottropensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001177	29338..32181	29338	32181	-	Polyketide	#F4A460					mensacaricin	100			orphan	
BGC0000392_ACU36651.1	transcriptional_regulator,_LuxR_family	Actinosynnema mirum DSM 43827	Actinosynnema	#996633	MIBiG	#0676BE	BGC0000392	1617..4442	1617	4442	-	NRP	#2E8B57					mirubactin	100			orphan	
BGC0000111_BAD38871.1	putative_activator	Streptomyces carzinostaticus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000111	1645..4449	1645	4449	+	Polyketide	#F4A460					neocarzilin A/neocarzilin B	100			orphan	
BGC0000135_BAK64651.1	putative_transcriptional_regulator	Streptomyces sp. SN-593	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000135	92596..95367	92596	95367	+	Polyketide	#F4A460					reveromycin A	100			orphan	
BGC0000117_BAB69189.1	luxR-family_transcriptional_regulatory_protein	Streptomyces avermitilis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000117	4643..7438	4643	7438	+	Polyketide	#F4A460					oligomycin	100			orphan	
BGC0001702_ARS01466.1	NcmN	Saccharothrix syringae	Saccharothrix	#666699	MIBiG	#0676BE	BGC0001702	7606..10284	7606	10284	+	NRP	#2E8B57	Polyketide	#F4A460			nocamycin	100			orphan	
BGC0001666_ATY46584.1	LuxR_family_transcriptional_regulator	Micromonospora sp. HK160111	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001666	2615..4930	2615	4930	-	Polyketide	#F4A460					microansamycin	100			orphan	
BGC0000133_AFI57028.1	QmnRg4	Amycolatopsis orientalis	Amycolatopsis	#CC0000	MIBiG	#0676BE	BGC0000133	71667..74474	71667	74474	-	Polyketide	#F4A460					quartromicin A1	100			orphan	
BGC0000957_AHH25581.1	LuxR_family_regulator	Streptomyces sp. XZQH13	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000957	10068..12929	10068	12929	+	NRP	#2E8B57	Polyketide	#F4A460			mycotrienin I	100			orphan	
BGC0001046_CBA11556.1	LuxR-family_transcriptional_regulator	Streptomyces lydicus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001046	1429..4260	1429	4260	+	NRP	#2E8B57	Polyketide	#F4A460	Saccharide	#FF7D25	streptolydigin	100			orphan	
BGC0000040_AAZ94383.1	putative_LuxR_class_regulator	Streptomyces neyagawaensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000040	559..3324	559	3324	-	Polyketide	#F4A460					concanamycin A	100			orphan	
BGC0000093_ADC45539.1	LuxR-family_transcriptional_regulator	Streptomyces nanchangensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000093	96121..99015	96121	99015	-	Polyketide	#F4A460					meilingmycin	100			orphan	
BGC0001511_AQZ37093.1	LuxR-family_transcriptional_regulator	Actinosynnema pretiosum subsp. pretiosum	Actinosynnema	#996633	MIBiG	#0676BE	BGC0001511	10015..13191	10015	13191	+	Polyketide	#F4A460					ansamitocin P-3	100			orphan	
BGC0000020_AAM54086.1	transcriptional_regulator	Actinosynnema pretiosum subsp. auranticum	Actinosynnema	#996633	MIBiG	#0676BE	BGC0000020	72035..75388	72035	75388	-	Polyketide	#F4A460					maytansine/ansamitocin P-3	100			orphan	
BGC0000109_BAF85834.1	transcriptional_regulatory_protein	Streptomyces cyaneogriseus subsp. noncyanogenus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000109	1013..3781	1013	3781	-	Polyketide	#F4A460					LL-F28249?	100			orphan	
BGC0001349_AKD43766.1	HerR	Streptomyces sp. SCSIO 03032	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001349	58504..61344	58504	61344	+	NRP	#2E8B57	Polyketide	#F4A460			heronamide A/heronamide B/heronamide C/heronamide D/heronamide E/heronamide F	100			orphan	
BGC0001477_AVV61973.1	response_regulator	Streptomyces sp. ID38640	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001477	142..2931	142	2931	+	NRP	#2E8B57	Polyketide	#F4A460			lydicamycin	100			orphan	
BGC0001381_AJO72748.1	LuxR_family_transcriptional_regulator	Nocardia terpenica	Nocardia	#66FF66	MIBiG	#0676BE	BGC0001381	150022..151659	150022	151659	+	Polyketide	#F4A460					brasilinolide A/brasilinolide B/brasilinolide C	100			orphan	
BGC0001303_ALA09376.1	transcriptional_regulator	Micromonospora sp. RL09-050-HVF-A	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001303	96015..96917	96015	96917	+	Polyketide	#F4A460					lobosamide A/lobosamide B/lobosamide C	100			orphan	
BGC0000142_ABP55203.1	regulatory_protein,_LuxR	Salinispora tropica CNB-440	Salinispora	#FF9966	MIBiG	#0676BE	BGC0000142	5511..8342	5511	8342	-	Polyketide	#F4A460					salinilactam	100			orphan	
BGC0001694_AVI57436.1	AbmH	Streptomyces koyangensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001694	62267..65095	62267	65095	+	Polyketide	#F4A460					meoabyssomicin/abyssomicin	100			orphan	
BGC0001619_AKA59104.1	LuxR-family_transcriptional_regulator	Streptomyces sp. WAC2288	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001619	289431..291716	289431	291716	-	Polyketide	#F4A460					ibomycin	100			orphan	
fig|6666666.540227.peg.4269	cds103380_104403	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	39.1	17175..18197	17175	18197	+	NRP	#2E8B57	Terpene	#800080			atratumycin	5	complete	1132	orphan	
fig|6666666.540613.peg.5979	cds503957_504980	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	40.1	81921..82943	81921	82943	-	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1203	orphan	
fig|6666666.871043.peg.3169	cds536658_537681	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	2.2	17579..18601	17579	18601	+	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1180	orphan	
BGC0000034_AAQ82553.1	FscRIII	Streptomyces sp. FR-008	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000034	7210..10254	7210	10254	-	Polyketide	#F4A460					candicidin	100			orphan	
BGC0000061_AAQ82553.1	FscRIII	Streptomyces sp. FR-008	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000061	7210..10254	7210	10254	-	Polyketide	#F4A460					levorin A3/C06690/FR-008-III/candicidin A/UNII-AP5PEF5W7U	100			orphan	
fig|6666666.590940.peg.2563	cds32597_35600	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	51.1	32597..35599	32597	35599	+	NRP	#2E8B57	Polyketide	#F4A460			candicidin	90	complete	918	orphan	
fig|6666666.883177.peg.490	cds253059_254160	Streptomyces sp. SS52	Streptomyces	#3333FF			1.3	40131..41231	40131	41231	-	NRP	#2E8B57	Polyketide	#F4A460			candicidin	95	complete	1592	orphan	
