ID	gene	Organism	Genus	Genus__colour	Source	Source__colour	Accesion/Region	Position	start	end	Strand	Class1	Class1__colour	Class2	Class2__colour	Class3	Class3__colour	Product	Similarity	completeness	distance	TCS	TCS_gene	Pfam
fig|6666666.737891.peg.6607	cds356841_357276	Streptomyces sp. KL109B	Streptomyces	#3333FF	Calakmul	#FFFF00	14.1	11736..12170	11736	12170	-	Polyketide	#F4A460	Other	#191970			daptomycin	7	complete	1746	orphan	
fig|6666666.867964.peg.2006	cds57093_57996	Streptomyces_Vc74B-19 sp.	Streptomyces	#3333FF	Chile	#FF6600	131.1	36236..37138	36236	37138	+	Polyketide	#F4A460					alkylresorcinol	100	complete	1081	orphan	
BGC0001393_CCB53263.1	TetR_family_transcriptional_regulator	Staphylococcus lugdunensis N920143	Staphylococcus	#009900	MIBiG	#0676BE	BGC0001393	4968..5558	4968	5558	+	NRP	#2E8B57					lugdunin	100			orphan	
fig|6666666.737887.peg.2381	cds227980_228988	Streptomyces sp CC208A	Streptomyces	#3333FF	CuatroCienegas	#66FF66	2.2	2697..3704	2697	3704	-	NRP	#2E8B57					ulleungmycin	8	complete	1277	orphan	
BGC0001735_AKA87333.1	putative_LacI_family_transcriptional_regulator	Streptomyces antibioticus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001735	16004..17083	16004	17083	-	Other	#191970					pentostatine/vidarabine	100			orphan	
fig|6666666.540754.peg.8398	cds167717_168743	Streptomyces sp. CC224E	Streptomyces	#3333FF	CuatroCienegas	#66FF66	16.1	11146..12171	11146	12171	-	NRP	#2E8B57						0	complete	1263	orphan	
fig|6666666.737891.peg.7016	cds170603_171629	Streptomyces sp. KL109B	Streptomyces	#3333FF	Calakmul	#FFFF00	12.2	21814..22839	21814	22839	+	NRP	#2E8B57						0	complete	1255	orphan	
fig|6666666.590938.peg.6436	cds185243_186263	Streptomyces rochei CC71	Streptomyces	#3333FF	CuatroCienegas	#66FF66	237.2	738..1757	738	1757	-	RiPP	#4169E1						0	complete	1229	orphan	
fig|6666666.590940.peg.3949	cds243575_244595	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	23.3	22839..23858	22839	23858	+	RiPP	#4169E1						0	complete	1220	orphan	
fig|6666666.590939.peg.5404	cds46942_47962	Streptomyces rochei CC48	Streptomyces	#3333FF	CuatroCienegas	#66FF66	344.2	738..1757	738	1757	-	RiPP	#4169E1						0	complete	1220	orphan	
fig|6666666.871047.peg.571	cds559069_560089	Streptomyces sp. KL111A	Streptomyces	#3333FF	Calakmul	#FFFF00	25.2	1499..2518	1499	2518	+	RiPP	#4169E1					tetronasin	3	complete	841	orphan	
fig|6666666.867961.peg.3647	cds340782_341814	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	6.2	26255..27286	26255	27286	+	Polyketide	#F4A460					spore pigment	83	complete	400	orphan	
BGC0001364_WP_019631334.1	LacI_family_transcriptional_regulator	Actinomadura atramentaria DSM 43919	Actinomadura	#99CCFF	MIBiG	#0676BE	BGC0001364	16577..17587	16577	17587	-	RiPP	#4169E1					cinnamycin B	100			orphan	
BGC0000122_AHN85648.1	hypothetical_protein	Nannocystis pusilla	Nannocystis	#FF3399	MIBiG	#0676BE	BGC0000122	28581..29474	28581	29474	-	Polyketide	#F4A460					phenylnannolone A/phenylnannolone B/phenylnannolone C	100			orphan	
BGC0000267_ACP19367.1	SaqR1	Micromonospora sp. Tu 6368	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0000267	20114..20602	20114	20602	-	Polyketide	#F4A460	Saccharide	#FF7D25			saquayamycin Z	100			orphan	
fig|6666666.563202.peg.4550	cds60947_61970	Streptomyces sp. CC224B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	30.1	23001..24023	23001	24023	-	Terpene	#800080					carotenoid	63	complete	922	orphan	
fig|6666666.563202.peg.4552	cds63154_64231	Streptomyces sp. CC224B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	30.1	25208..26284	25208	26284	+	Terpene	#800080					carotenoid	63	complete	922	orphan	
BGC0001735_AOE46825.1	HTH-type_transcriptional_regulator_SutR	Streptomyces antibioticus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001735	3833..4096	3833	4096	+	Other	#191970					pentostatine/vidarabine	100			orphan	
BGC0001442_ATJ33995.1	LacI_family_transcription_regulator	Streptomyces sp. strain ATCC 14903	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001442	1..1017	1	1017	+	NRP	#2E8B57					actinonin	100			orphan	
BGC0001497_ATJ33995.1	LacI_family_transcription_regulator	Streptomyces sp.	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001497	1..1017	1	1017	+	Polyketide	#F4A460					actinonin	100			tcs	BGC0001496_EWC60879.1	PF07730.16
fig|6666666.540227.peg.3625	cds52183_53188	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	4.1	8048..9052	8048	9052	-	Polyketide	#F4A460					meilingmycin	2	complete	1707	orphan	
BGC0000897_ACZ13467.1	putative_lacI_family_regulator	Streptomyces luridus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000897	19127..20143	19127	20143	+	Other	#191970					dehydrophos	100			orphan	
BGC0001513_AUO15567.1	LacI-like_transcription_regulator	Actinobacteria bacterium	Actinobacteria	#FFCC00	MIBiG	#0676BE	BGC0001513	10652..11698	10652	11698	-	Polyketide	#F4A460					anthrabenzoxocinone	100			orphan	
BGC0000341_ABD65932.1	transcriptional_regulator	Streptomyces fungicidicus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000341	17697..18734	17697	18734	-	NRP	#2E8B57					enduracidin	100			orphan	
fig|6666666.867963.peg.5151	cds192715_193741	Streptomyces_Vc67-4 sp.	Streptomyces	#3333FF	Chile	#FF6600	25.2	13126..14151	13126	14151	+	NRP	#2E8B57					mirubactin	50	complete	850	orphan	
fig|6666666.540754.peg.7729	cds178861_179893	Streptomyces sp. CC224E	Streptomyces	#3333FF	CuatroCienegas	#66FF66	33.2	17291..18322	17291	18322	-	Other	#191970					lazarimide A / lazarimide B / lazarimide C	16	complete	1330	orphan	
fig|6666666.737891.peg.4666	cds1085347_1086379	Streptomyces sp. KL109B	Streptomyces	#3333FF	Calakmul	#FFFF00	7.7	5108..6139	5108	6139	+	Other	#191970					lazarimide A / lazarimide B / lazarimide C	16	complete	1334	orphan	
fig|6666666.867961.peg.2201	cds235124_236222	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	10.2	43394..44491	43394	44491	-	NRP	#2E8B57	Polyketide	#F4A460	RiPP	#4169E1	enduracidin	4	complete	872	orphan	
fig|6666666.540754.peg.2644	cds100943_101525	Streptomyces sp. CC224E	Streptomyces	#3333FF	CuatroCienegas	#66FF66	47.1	4664..5245	4664	5245	-	NRP	#2E8B57	Polyketide	#F4A460			arginomycin	10	complete	2308	orphan	
fig|6666666.737891.peg.107	cds100943_101525	Streptomyces sp. KL109B	Streptomyces	#3333FF	Calakmul	#FFFF00	28.1	2980..3561	2980	3561	-	NRP	#2E8B57	Polyketide	#F4A460			arginomycin	10	complete	2308	orphan	
fig|1883.2474.peg.2993	cds105948_106575	Streptomyces sp KL116D	Streptomyces	#3333FF	Calakmul	#FFFF00	50.1	13796..14422	13796	14422	-	NRP	#2E8B57					platensimycin / platencin	13	complete	1696	orphan	
fig|6666666.867958.peg.77	cds82790_83447	Rhodococcus_HCA8f sp.	Rhodococcus	#00CC00	Chile	#FF6600	2.1	43392..44048	43392	44048	-	NRP	#2E8B57					heterobactin A / heterobactin S2	90	complete	329	orphan	
BGC0001598_AOE23589.1	FoxRVI	Streptomyces diastatochromogenes	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001598	47667..48440	47667	48440	+	NRP	#2E8B57	Polyketide	#F4A460			foxicins A-D	100			orphan	
BGC0001301_CTQ34882.1	AtcE;_polyketide_synthase,_modules_5-7	Streptomyces sp. T676	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001301	25780..39186	25780	39186	+	Polyketide	#F4A460					anthracimycin	100			orphan	
BGC0000087_CAQ64722.1	LacI-family_transcriptional_regulator	Streptomyces lasaliensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000087	109429..110445	109429	110445	+	Polyketide	#F4A460					lasalocid	100			orphan	
BGC0001066_CAQ52631.1	transcriptional_regulator	Streptomyces violaceoruber	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001066	65944..66387	65944	66387	-	Polyketide	#F4A460					kendomycin	100			orphan	
fig|6666666.540754.peg.180	cds210696_211713	Streptomyces sp. CC224E	Streptomyces	#3333FF	CuatroCienegas	#66FF66	31.2	385..1401	385	1401	-	RiPP	#4169E1						0	complete	660	orphan	
fig|6666666.737891.peg.3931	cds210696_211713	Streptomyces sp. KL109B	Streptomyces	#3333FF	Calakmul	#FFFF00	7.2	1..1017	1	1017	-	RiPP	#4169E1						0	complete	660	orphan	
BGC0000294_BAC87892.1	probable_transcriptional_regulator	Acinetobacter baumannii	Acinetobacter	#808000	MIBiG	#0676BE	BGC0000294	182..745	182	745	+	NRP	#2E8B57					acinetobactin	100			orphan	
BGC0000916_AAF25547.1	GalR	Staphylococcus carnosus	Staphylococcus	#009900	MIBiG	#0676BE	BGC0000916	304..1302	304	1302	+	Other	#191970					molybdenum cofactor	100			orphan	
fig|6666666.871043.peg.726	cds778950_780249	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	9.2	102827..104125	102827	104125	+	NRP	#2E8B57	RiPP	#4169E1			berninamycin A	26	complete	1195	orphan	
BGC0000425_AFH75321.1	nonribosomal_peptide_synthetase	Pseudomonas sp. CMR12a	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0000425	24044..43444	24044	43444	+	NRP	#2E8B57					sessilin A	100			orphan	
fig|56099.17.peg.1192	cds244622_245273	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	4.2	98202..98852	98202	98852	+	NRP	#2E8B57	Polyketide	#F4A460	Other	#191970	fortimicin	6	complete	1775	orphan	
BGC0001288_BAQ25495.1	hypothetical_protein	Micromonospora sp. GMKU326	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001288	57517..57753	57517	57753	-	Polyketide	#F4A460					maklamicin	100			orphan	
BGC0001860_ADG87275.1	transcriptional_regulator,_TetR_family	Thermobispora bispora DSM 43833	Thermobispora	#FFFFFF	MIBiG	#0676BE	BGC0001860	3848..4537	3848	4537	-	RiPP	#4169E1					thiomuracin	100			orphan	
BGC0000613_ACS83780.1	TetR_transcriptional_regulator	Nonomuraea sp. Bp3714-39	Nonomuraea	#663300	MIBiG	#0676BE	BGC0000613	3600..4331	3600	4331	-	RiPP	#4169E1					thiomuracin A	100			orphan	
fig|6666666.867958.peg.2488	cds2615776_2616454	Rhodococcus_HCA8f sp.	Rhodococcus	#00CC00	Chile	#FF6600	2.9	4867..5544	4867	5544	-	RiPP	#4169E1					diisonitrile antibiotic SF2768	11	complete	881	orphan	
fig|6666666.737888.peg.1786	cds112015_113035	Streptomyces sp. CC219B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	9.1	8314..9333	8314	9333	-	Other	#191970					ectoine	100	complete	693	orphan	
fig|1883.2474.peg.838	cds116085_116736	Streptomyces sp KL116D	Streptomyces	#3333FF	Calakmul	#FFFF00	97.1	7679..8329	7679	8329	-	RiPP	#4169E1						0	complete	584	orphan	
fig|6666666.540613.peg.1114	cds87943_88558	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	14.1	46063..46677	46063	46677	+	NRP	#2E8B57					calicheamicin	4	complete	565	orphan	
fig|6666666.540615.peg.809	cds175356_175971	Nocardia sp. CC216A	Nocardia	#66FF66	CuatroCienegas	#66FF66	19.1	6950..7564	6950	7564	-	NRP	#2E8B57					calicheamicin	4	complete	565	orphan	
fig|6666666.871043.peg.6496	cds181808_182423	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	14.1	6933..7547	6933	7547	-	NRP	#2E8B57					calicheamicin	4	complete	568	orphan	
fig|6666666.540613.peg.1307	cds10519_11158	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	21.1	10131..10769	10131	10769	+	NRP	#2E8B57	RiPP	#4169E1			isorenieratene	18	complete	1210	orphan	
fig|6666666.540615.peg.1575	cds224070_224709	Nocardia sp. CC216A	Nocardia	#66FF66	CuatroCienegas	#66FF66	15.1	81238..81876	81238	81876	-	NRP	#2E8B57	RiPP	#4169E1			isorenieratene	18	complete	1210	orphan	
fig|6666666.871043.peg.708	cds757271_757910	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	9.2	81148..81786	81148	81786	-	NRP	#2E8B57	RiPP	#4169E1			berninamycin A	26	complete	1195	orphan	
BGC0001438_OWA25232.1	TetR_family_transcriptional_regulator	Streptomyces sp. CS057	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001438	12900..13481	12900	13481	+	Polyketide	#F4A460	Saccharide	#FF7D25			warkmycin CS1/warkmycin CS2	100			orphan	
BGC0000267_ACP19368.1	SaqK	Micromonospora sp. Tu 6368	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0000267	20595..21218	20595	21218	-	Polyketide	#F4A460	Saccharide	#FF7D25			saquayamycin Z	100			orphan	
BGC0000277_AAF00218.1	regulatory_protein	Streptomyces fradiae	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000277	8557..9120	8557	9120	-	Polyketide	#F4A460					urdamycin	100			orphan	
BGC0000239_AAD13556.1	TetR-like_regulatory_protein	Streptomyces cyanogenus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000239	23647..24225	23647	24225	-	Polyketide	#F4A460	Saccharide	#FF7D25			landomycin A	100			orphan	
fig|6666666.540227.peg.6692	cds371818_372616	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	44.3	28087..28884	28087	28884	+	NRP	#2E8B57						0	complete	1407	orphan	
fig|6666666.540613.peg.273	cds292822_293452	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	30.2	6308..6937	6308	6937	-	NRP	#2E8B57						0	complete	765	orphan	
fig|6666666.540615.peg.4446	cds292822_293452	Nocardia sp. CC216A	Nocardia	#66FF66	CuatroCienegas	#66FF66	24.2	6308..6937	6308	6937	-	NRP	#2E8B57						0	complete	765	orphan	
fig|6666666.871043.peg.4063	cds433742_434372	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	1.2	27198..27827	27198	27827	+	NRP	#2E8B57						0	complete	765	orphan	
BGC0000972_CAJ76301.1	IS1400_transposase_A	Escherichia coli	Escherichia	#FFFFCC	MIBiG	#0676BE	BGC0000972	52933..53199	52933	53199	+	NRP	#2E8B57	Polyketide	#F4A460			N-myristoyl-D-asparagine/cis-7-tetradecenoyl-D-asparagine/(R)-N1-((S)-5-oxohexan-2-yl)-2-tetradecanamidosuccinamide	100			orphan	
fig|6666666.540227.peg.4277	cds133204_134446	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	39.1	46999..48240	46999	48240	+	NRP	#2E8B57	Terpene	#800080			atratumycin	5	complete	1132	orphan	
fig|6666666.540613.peg.5971	cds473639_474881	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	40.1	51603..52844	51603	52844	-	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1203	orphan	
fig|6666666.871043.peg.3177	cds566849_568091	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	2.2	47770..49011	47770	49011	+	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1180	orphan	
BGC0000413_AAY93404.1	transcriptional_regulator,_TetR_family	Pseudomonas protegens Pf-5	Pseudomonas	#FF3300	MIBiG	#0676BE	BGC0000413	115070..115639	115070	115639	-	NRP	#2E8B57					pyoverdin	100			orphan	
fig|6666666.540227.peg.2758	cds31632_32313	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	37.1	31421..32101	31421	32101	-	NRP	#2E8B57					zorbamycin	6	complete	427	orphan	
fig|6666666.871043.peg.1628	cds1714823_1715504	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	9.3	8668..9348	8668	9348	+	NRP	#2E8B57					marformycin A / marformycin B / marformycin C / marformycin D / marformycin E / marformycin F	8	complete	643	orphan	
fig|6666666.540227.peg.4256	cds90277_90925	Nocardia sp. CC227C	Nocardia	#66FF66	CuatroCienegas	#66FF66	39.1	4072..4719	4072	4719	-	NRP	#2E8B57	Terpene	#800080			atratumycin	5	complete	1132	orphan	
fig|6666666.540613.peg.5992	cds517641_518289	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	40.1	95605..96252	95605	96252	+	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1203	orphan	
fig|6666666.871043.peg.3156	cds523360_524008	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	2.2	4281..4928	4281	4928	-	NRP	#2E8B57	Terpene	#800080			nocobactin NA	37	complete	1180	orphan	
BGC0000693_BAE07057.1	possible_transcriptional_regulator	Bacillus circulans	Bacillus	#00FFCC	MIBiG	#0676BE	BGC0000693	878..1531	878	1531	+	Saccharide	#FF7D25					butirosin A/butirosin B	100			orphan	
BGC0000806_AHL24461.1	transcriptional_regulator_TetR_family	Glycomyces sp. NRRL B-16210	Glycomyces	#CC0099	MIBiG	#0676BE	BGC0000806	15066..15638	15066	15638	+	Saccharide	#FF7D25					phosphonoglycans	100			orphan	
fig|6666666.867961.peg.485	cds164187_164820	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	4.2	1682..2314	1682	2314	-	NRP	#2E8B57					streptolydigin	13	complete	877	orphan	
BGC0000069_AHA38197.1	GphD	Archangium violaceum Cb vi76	Archangium	#00CC66	MIBiG	#0676BE	BGC0000069	3785..4807	3785	4807	-	Polyketide	#F4A460					gephyronic acid	100			orphan	
fig|56099.17.peg.7077	cds588836_589406	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	26.4	95347..95916	95347	95916	-	NRP	#2E8B57	Polyketide	#F4A460			virginiamycin S1	22	complete	2759	orphan	
fig|6666666.590938.peg.6457	cds207020_207611	Streptomyces rochei CC71	Streptomyces	#3333FF	CuatroCienegas	#66FF66	237.2	22515..23105	22515	23105	+	RiPP	#4169E1						0	complete	1229	orphan	
fig|6666666.590939.peg.5426	cds68720_69311	Streptomyces rochei CC48	Streptomyces	#3333FF	CuatroCienegas	#66FF66	344.2	22516..23106	22516	23106	+	RiPP	#4169E1						0	complete	1220	orphan	
fig|6666666.590940.peg.3928	cds222226_222817	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	23.3	1490..2080	1490	2080	-	RiPP	#4169E1						0	complete	1220	orphan	
fig|6666666.883177.peg.8733	cds7544198_7544789	Streptomyces sp. SS52	Streptomyces	#3333FF			1.25	621..1211	621	1211	-	RiPP	#4169E1					7-deoxypactamycin	3	complete	1189	orphan	
fig|6666666.867963.peg.5385	cds457909_458494	Streptomyces_Vc67-4 sp.	Streptomyces	#3333FF	Chile	#FF6600	25.5	29273..29857	29273	29857	+	Polyketide	#F4A460	Terpene	#800080			spore pigment	83	complete	1104	orphan	
fig|1883.2474.peg.8304	cds34379_34943	Streptomyces sp KL116D	Streptomyces	#3333FF	Calakmul	#FFFF00	123.1	7477..8040	7477	8040	+	RiPP	#4169E1					keywimysin	100	complete	836	orphan	
fig|1883.2475.peg.2562	cds126732_127317	Streptomyces sp. KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	16.1	20499..21083	20499	21083	-	Terpene	#800080					salinomycin	6	complete	913	orphan	
fig|6666666.737673.peg.137	cds155331_155916	Streptomyces lydicus KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	161.1	20499..21083	20499	21083	-	Terpene	#800080					salinomycin	6	complete	913	orphan	
fig|6666666.867961.peg.1497	cds1307840_1308443	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	4.9	4203..4805	4203	4805	+	RiPP	#4169E1						0	complete	798	orphan	
fig|6666666.871048.peg.4821	cds155413_155992	Streptomyces sp. KL122B	Streptomyces	#3333FF	Calakmul	#FFFF00	8.1	70632..71210	70632	71210	-	Polyketide	#F4A460	Other	#191970			auricin	55	complete	865	orphan	
fig|6666666.563202.peg.5722	cds31017_31644	Streptomyces sp. CC224B	Streptomyces	#3333FF	CuatroCienegas	#66FF66	40.1	25470..26096	25470	26096	+	Polyketide	#F4A460					BE-14106	17	complete	892	orphan	
fig|56099.17.peg.7061	cds574361_574952	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	26.4	80872..81462	80872	81462	-	NRP	#2E8B57	Polyketide	#F4A460			virginiamycin S1	22	complete	2759	orphan	
fig|6666666.871043.peg.2280	cds304538_305087	Nocardia sp. CC201C	Nocardia	#66FF66	CuatroCienegas	#66FF66	7.2	118512..119060	118512	119060	+	NRP	#2E8B57					marformycin A / marformycin B / marformycin C / marformycin D / marformycin E / marformycin F	12	complete	1359	orphan	
fig|6666666.540754.peg.3159	cds463801_464824	Streptomyces sp. CC224E	Streptomyces	#3333FF	CuatroCienegas	#66FF66	34.2	36060..37082	36060	37082	-	NRP	#2E8B57	Other	#191970			scleric acid	29	complete	2006	orphan	
fig|6666666.737891.peg.890	cds906717_907740	Streptomyces sp. KL109B	Streptomyces	#3333FF	Calakmul	#FFFF00	28.3	36060..37082	36060	37082	-	NRP	#2E8B57	Other	#191970			scleric acid	29	complete	2006	orphan	
fig|56099.17.peg.1134	cds171421_172120	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	4.2	25001..25699	25001	25699	+	NRP	#2E8B57	Polyketide	#F4A460	Other	#191970	fortimicin	6	complete	1775	orphan	
fig|6666666.590942.peg.4890	cds3790_4450	Actinokineospora sp.	Actinokineospora	#FFFFFF			146.1	3488..4147	3488	4147	-	NRP	#2E8B57	Polyketide	#F4A460			chlorothricin / deschlorothricin	9	complete	2553	orphan	
BGC0001101_AAN85486.1	putative_tetR-family_transcriptional_regulator	Streptomyces atroolivaceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001101	15681..16277	15681	16277	-	NRP	#2E8B57	Polyketide	#F4A460			leinamycin	100			orphan	
BGC0000065_ADE22325.1	transcriptional_regulator	Streptomyces galbus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000065	316..882	316	882	-	Polyketide	#F4A460					rustmicin	100			orphan	
BGC0000877_ABX24480.1	transcriptional_regulatory_protein	Streptomyces cacaoi subsp. asoensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000877	7427..8080	7427	8080	+	Other	#191970					polyoxin A/polyoxin H	100			orphan	
BGC0002010_WP_018960039.1	TetR/AcrR_family_transcriptional_regulator	Streptomyces sp. CNB091	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0002010	36111..36734	36111	36734	-	NRP	#2E8B57	Polyketide	#F4A460			streptophenazine B/streptophenazine C/streptophenazine F/streptophenazine G/streptophenazine H	100			orphan	
fig|6666666.867961.peg.3429	cds118797_119397	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	6.1	45354..45953	45354	45953	+	NRP	#2E8B57	Polyketide	#F4A460	Other	#191970	sceliphrolactam	12	complete	909	orphan	
fig|1883.2532.peg.5594	cds30160_30841	Streptomyces sp CC53	Streptomyces	#3333FF	CuatroCienegas	#66FF66	237.1	2900..3580	2900	3580	-	RiPP	#4169E1						0	complete	899	orphan	
fig|6666666.871044.peg.2195	cds2168007_2168688	Streptomyces sp. CC210A	Streptomyces	#3333FF	CuatroCienegas	#66FF66	5.6	31203..31883	31203	31883	+	RiPP	#4169E1						0	complete	907	orphan	
fig|6666666.540613.peg.535	cds546896_547466	Nocardia sp. CC213A	Nocardia	#66FF66	CuatroCienegas	#66FF66	30.4	8343..8912	8343	8912	-	Terpene	#800080					SF2575	4	complete	707	orphan	
fig|6666666.540615.peg.4708	cds546896_547466	Nocardia sp. CC216A	Nocardia	#66FF66	CuatroCienegas	#66FF66	24.4	8343..8912	8343	8912	-	Terpene	#800080					SF2575	4	complete	707	orphan	
