ID	gene	Organism	Genus	Genus__colour	Source	Source__colour	Accesion/Region	Position	start	end	Strand	Class1	Class1__colour	Class2	Class2__colour	Class3	Class3__colour	Product	Similarity	completeness	distance	TCS	TCS_gene	Pfam
fig|6666666.871048.peg.5417	cds139187_141134	Streptomyces sp. KL122B	Streptomyces	#3333FF	Calakmul	#FFFF00	18.1	44327..46273	44327	46273	+	NRP	#2E8B57	Polyketide	#F4A460			venemycin	100	complete	1396	orphan	
BGC0000123_AAQ84142.1	PlmR2	Streptomyces sp. HK803	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000123	7294..8901	7294	8901	+	Polyketide	#F4A460					phoslactomycin B	100			orphan	
BGC0000609_ADR01055.1	Noc-10	Nocardia sp. ATCC 202099	Nocardia	#66FF66	MIBiG	#0676BE	BGC0000609	1516..3549	1516	3549	-	RiPP	#4169E1					nocathiacin	100			orphan	
BGC0001666_ATY46596.1	SARP_regulator	Micromonospora sp. HK160111	Micromonospora	#FFFF66	MIBiG	#0676BE	BGC0001666	38672..41293	38672	41293	+	Polyketide	#F4A460					microansamycin	100			orphan	
BGC0000583_SGR_6366	SARP_family_pathway_specific_regulatory_protein	Streptomyces griseus subsp. griseus NBRC 13350	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000583	5076..6725	5076	6725	+	RiPP	#4169E1					grisemycin	100			orphan	
BGC0000583_WP_012381888.1	AAA_family_ATPase	Streptomyces griseus subsp. griseus NBRC 13350	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000583	5076..6725	5076	6725	+	RiPP	#4169E1					grisemycin	100			orphan	
BGC0001649_BBA84072.1	SARP-family_transcriptional_regulator	Streptomyces lavendulae	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001649	42202..44457	42202	44457	-	Polyketide	#F4A460					lavendiol	100			orphan	
BGC0001916_BBA84072.1	SARP-family_transcriptional_regulator	Streptomyces lavendulae	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001916	42202..44457	42202	44457	-	Polyketide	#F4A460					lavendiol	100			orphan	
BGC0001332_WP_018540597.1	AAA_family_ATPase	Streptomyces sp. MspMP-M5	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001332	12272..14071	12272	14071	-	NRP	#2E8B57	Polyketide	#F4A460			microtermolide A	100			orphan	
BGC0000038_CAC37881.1	CpkO;_KasO;_SARP-family_transcriptional_activator	Streptomyces coelicolor A3(2)	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000038	47485..49116	47485	49116	+	Polyketide	#F4A460					coelimycin P1	100			orphan	
BGC0001433_SCO70300.1	SARP-like_transcriptional_regulator	Streptomyces argillaceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001433	5044..7530	5044	7530	-	Polyketide	#F4A460					argimycin PI/argimycin PII/nigrifactin/argimycin PIV/argimycin PV/argimycin PVI/argimycin PIX	100			orphan	
BGC0001296_BAT51057.1	SARP_family_transcriptional_regulator	Streptomyces sp. MSC090213JE08	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001296	173..2380	173	2380	-	Polyketide	#F4A460					streptazone E	100			orphan	
BGC0000133_AFI57029.1	regulator	Amycolatopsis orientalis	Amycolatopsis	#CC0000	MIBiG	#0676BE	BGC0000133	74961..77426	74961	77426	+	Polyketide	#F4A460					quartromicin A1	100			orphan	
BGC0001293_ALP32055.1	CycO	Streptomyces sp. NCIB 11649	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001293	46517..47308	46517	47308	-	Polyketide	#F4A460					cyclizidine	100			orphan	
BGC0002011_WP_084702271.1	AAA_family_ATPase	Amycolatopsis alba DSM 44262	Amycolatopsis	#CC0000	MIBiG	#0676BE	BGC0002011	55822..58632	55822	58632	-	Polyketide	#F4A460					ansacarbamitocin A	100			orphan	
BGC0000020_AAM54096.1	transcriptional_activator	Actinosynnema pretiosum subsp. auranticum	Actinosynnema	#996633	MIBiG	#0676BE	BGC0000020	44814..47555	44814	47555	-	Polyketide	#F4A460					maytansine/ansamitocin P-3	100			orphan	
BGC0001511_AQZ37105.1	transcriptional_activator	Actinosynnema pretiosum subsp. pretiosum	Actinosynnema	#996633	MIBiG	#0676BE	BGC0001511	37699..40458	37699	40458	+	Polyketide	#F4A460					ansamitocin P-3	100			orphan	
BGC0000889_BAM73630.1	putative_SARP-family_transcriptional_activator	Streptomyces sp. WK-5344	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000889	6836..7834	6836	7834	-	Other	#191970					bagremycin A/bagremycin B	100			orphan	
BGC0000662_BAG21069.1	transcriptional_regulator	Streptomyces griseus subsp. griseus NBRC 13350	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000662	2011..2934	2011	2934	+	Terpene	#800080					grixazone	100			orphan	
BGC0000885_BAJ08169.1	putative_SARP-family_transcriptional_activator	Streptomyces murayamaensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000885	6223..7191	6223	7191	+	Other	#191970					4-hydroxy-3-nitrosobenzamide	100			orphan	
fig|6666666.867961.peg.499	cds174336_177516	Streptomyces_H-KF8 sp.	Streptomyces	#3333FF	Chile	#FF6600	4.2	11831..15010	11831	15010	+	NRP	#2E8B57					streptolydigin	13	complete	877	orphan	
fig|6666666.883177.peg.7368	cds6329439_6331074	Streptomyces sp. SS52	Streptomyces	#3333FF			1.18	82191..83825	82191	83825	-	NRP	#2E8B57	Polyketide	#F4A460			CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	72	complete	1890	orphan	
BGC0000315_CAB38588.1	putative_transcriptional_regulator	Streptomyces coelicolor A3(2)	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000315	9824..11740	9824	11740	+	NRP	#2E8B57					CDA1b/CDA2a/CDA2b/CDA3a/CDA3b/CDA4a/CDA4b	100			orphan	
BGC0001370_ALV82361.1	regulator	Streptomyces rochei	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001370	2626..4263	2626	4263	+	NRP	#2E8B57					lipopeptide 8D1-1/lipopeptide 8D1-2	100			orphan	
fig|6666666.883305.peg.4259	cds3577247_3578291	Streptomyces cavernau (antesactinokineospora)	Streptomyces	#3333FF			3.16	12134..13177	12134	13177	-	Polyketide	#F4A460					metatricycloene	6	complete	1659	orphan	
BGC0001368_WP_078857615.1	tetratricopeptide_repeat_protein	Streptomyces sp. NRRL F-4474	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001368	38547..41591	38547	41591	-	NRP	#2E8B57					JBIR-126	100			orphan	
BGC0000395_AAT09796.1	NocR	Nocardia uniformis subsp. tsuyamanensis	Nocardia	#66FF66	MIBiG	#0676BE	BGC0000395	1325..3073	1325	3073	+	NRP	#2E8B57					nocardicin A	100			orphan	
BGC0001179_AHL46726.1	SARP_regulatory_protein	Streptomyces bottropensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001179	29329..32667	29329	32667	-	Polyketide	#F4A460					rishirilide B/rishirilide A	100			orphan	
BGC0001719_AWM72920.1	LAL-family_regulator	Streptomyces olivaceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001719	22247..25489	22247	25489	-	Polyketide	#F4A460					olimycin A/olimycin B	100			orphan	
BGC0000021_AEP40927.1	SARP_transcriptional_regulator	Nocardiopsis sp. FU 40	Nocardiopsis	#00CC99	MIBiG	#0676BE	BGC0000021	30165..32288	30165	32288	-	Polyketide	#F4A460					apoptolidin	100			orphan	
BGC0000021_AEP40918.1	transcriptional_regulator,_SARP_family	Nocardiopsis sp. FU 40	Nocardiopsis	#00CC99	MIBiG	#0676BE	BGC0000021	15368..18496	15368	18496	+	Polyketide	#F4A460					apoptolidin	100			orphan	
fig|6666666.871047.peg.579	cds567571_571588	Streptomyces sp. KL111A	Streptomyces	#3333FF	Calakmul	#FFFF00	25.2	10001..14017	10001	14017	+	RiPP	#4169E1					tetronasin	3	complete	841	orphan	
fig|6666666.867960.peg.2508	cds43718_45605	Streptomyces_G11C sp.	Streptomyces	#3333FF	Chile	#FF6600	81.1	5896..7782	5896	7782	+	RiPP	#4169E1					fluostatins M-Q	4	complete	789	orphan	
fig|6666666.883305.peg.3335	cds2812079_2813258	Streptomyces cavernau (antesactinokineospora)	Streptomyces	#3333FF			3.12	25725..26903	25725	26903	-	RiPP	#4169E1						0	complete	490	orphan	
fig|1883.2532.peg.5610	cds51993_53808	Streptomyces sp CC53	Streptomyces	#3333FF	CuatroCienegas	#66FF66	237.1	24733..26547	24733	26547	-	RiPP	#4169E1						0	complete	899	orphan	
fig|6666666.871044.peg.2178	cds2144985_2146038	Streptomyces sp. CC210A	Streptomyces	#3333FF	CuatroCienegas	#66FF66	5.6	8181..9233	8181	9233	+	RiPP	#4169E1						0	complete	907	orphan	
fig|56099.17.peg.3423	cds103358_106268	Lentzea sp. cc55	Lentzea	#D60093	CuatroCienegas	#66FF66	54.1	6422..9331	6422	9331	+	Terpene	#800080					geosmin	100	complete	915	orphan	
BGC0001660_ARW80048.1	SARP	Marinactinospora thermotolerans	Marinactinospora	#990033	MIBiG	#0676BE	BGC0001660	1..765	1	765	+	RiPP	#4169E1					mathermycin	100			orphan	
BGC0000503_CAD60533.1	CinR1_protein	Streptomyces cinnamoneus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000503	14375..15160	14375	15160	-	RiPP	#4169E1					cinnamycin	100			orphan	
BGC0001151_AFH74309.1	SanG	Streptomyces antibioticus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001151	1..2532	1	2532	+	Other	#191970					valclavam/(-)-2-(2-hydroxyethyl)clavam	100			orphan	
BGC0000843_EFG08000.1	DnrI/RedD/AfsR-family_transcriptional_regulator	Streptomyces clavuligerus ATCC 27064	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000843	11106..14450	11106	14450	-	Other	#191970					alanylclavam/2-hydroxymethylclavam/2-formyloxymethylclavam/clavam-2-carboxylate	100			orphan	
BGC0001106_ABS90482.1	transcriptional_activator	Streptomyces albus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001106	92529..95318	92529	95318	-	NRP	#2E8B57	Polyketide	#F4A460			oxalomycin B	100			orphan	
BGC0001764_BAW27698.1	regulator	Streptomyces sp. SoC090715LN-17	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001764	44773..47736	44773	47736	-	NRP	#2E8B57					s56-p1	100			orphan	
fig|6666666.590940.peg.161	cds141079_144091	Streptomyces rochei CC36	Streptomyces	#3333FF	CuatroCienegas	#66FF66	8.1	34256..37267	34256	37267	-	NRP	#2E8B57					alanylclavam / 2-hydroxymethylclavam / 2-formyloxymethylclavam / clavam-2-carboxylate	12	complete	12	orphan	
BGC0000877_ABX24503.1	pathway-specific_regulatory_protein	Streptomyces cacaoi subsp. asoensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000877	32787..36122	32787	36122	+	Other	#191970					polyoxin A/polyoxin H	100			orphan	
fig|6666666.871044.peg.2250	cds2224794_2226402	Streptomyces sp. CC210A	Streptomyces	#3333FF	CuatroCienegas	#66FF66	5.7	5956..7563	5956	7563	-	Alkaloid	#FEF739	Polyketide	#F4A460	Terpene	#800080	anisomycin	84	complete	1263	orphan	
BGC0000175_AFO59862.1	ChxA	Streptomyces sp. YIM 56141	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000175	2506..5877	2506	5877	-	Polyketide	#F4A460					cycloheximide	100			orphan	
BGC0000177_ACY01386.1	transcriptional_regulator	Streptomyces platensis subsp. rosaceus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000177	1..3654	1	3654	-	Polyketide	#F4A460					iso-migrastatin/migrastatin/dorrigocin A/dorrigocin B/13-epi-dorrigocin A	100			orphan	
fig|1883.2475.peg.4565	cds39050_42710	Streptomyces sp. KL114A	Streptomyces	#3333FF	Calakmul	#FFFF00	127.1	15936..19595	15936	19595	-	Polyketide	#F4A460					iso-migrastatin / migrastatin / dorrigocin A / dorrigocin B / 13-epi-dorrigocin A	100	complete	1459	orphan	
BGC0002032_TGZ15159.1	hypothetical_protein	Streptomyces sp. S816	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0002032	3715..7281	3715	7281	+	Polyketide	#F4A460					pentamycin	100			orphan	
BGC0000059_BAC68120.2	DnrI/RedD/AfsR-family_transcriptional_regulator	Streptomyces avermitilis MA-4680 = NBRC 14893	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000059	3952..7545	3952	7545	+	Polyketide	#F4A460					filipin	100			orphan	
BGC0001690_AQT01397.1	SgnR	Streptomyces gilvosporeus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001690	83161..86679	83161	86679	-	Polyketide	#F4A460					natamycin	100			orphan	
BGC0000108_ADX66458.1	ScnRI	Streptomyces chattanoogensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000108	6555..10085	6555	10085	+	Polyketide	#F4A460					natamycin	100			orphan	
fig|6666666.871047.peg.3492	cds49573_50041	Streptomyces sp. KL111A	Streptomyces	#3333FF	Calakmul	#FFFF00	142.1	21898..22365	21898	22365	-	NRP	#2E8B57	Polyketide	#F4A460	RiPP	#4169E1	guangnanmycin	39	complete	2009	orphan	
BGC0001957_QCX41934.1	Amc0	Streptomyces novoguineensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001957	1520..3244	1520	3244	+	Polyketide	#F4A460					amipurimycin	100			orphan	
BGC0001958_QCX41934.1	Amc0	Streptomyces novoguineensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001958	1520..3244	1520	3244	+	Other	#191970					amipurimycin	100			orphan	
BGC0000024_CAE02599.1	AurD_protein	Streptomyces thioluteus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000024	2154..2969	2154	2969	+	Polyketide	#F4A460					aureothin	100			orphan	
BGC0001169_AHE80990.1	PieR	Streptomyces sp. SCSIO 03032	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001169	1..801	1	801	-	Polyketide	#F4A460					piericidin A1	100			orphan	
BGC0000124_AEZ54373.1	PieR	Streptomyces piomogenus	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000124	1..600	1	600	+	Polyketide	#F4A460					piericidin A1	100			orphan	
BGC0001742_ARV85759.1	PieR_transcriptional_regulator	Candidatus Streptomyces philanthi bv. triangulum	Candidatus	#006699	MIBiG	#0676BE	BGC0001742	1..651	1	651	+	Polyketide	#F4A460					piericidin A1	100			orphan	
BGC0000915_AAD28451.1	unknown	Streptomyces lavendulae	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000915	5992..6849	5992	6849	+	Other	#191970					mitomycin	100			orphan	
BGC0000841_EFG04565.1	Putative_transcriptional_regulator	Streptomyces clavuligerus ATCC 27064	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000841	8276..11023	8276	11023	-	Other	#191970					alanylclavam/2-hydroxymethylclavam/2-formyloxymethylclavam/clavam-2-carboxylate/clavulanic acid	100			orphan	
BGC0000081_AFV52162.1	transcriptional_regulator	Streptoalloteichus sp. ATCC 53650	Streptoalloteichus	#66FFCC	MIBiG	#0676BE	BGC0000081	69115..72378	69115	72378	+	Polyketide	#F4A460					kedarcidin	100			orphan	
fig|6666666.867962.peg.6991	cds500272_503386	Streptomyces_VB1 sp.	Streptomyces	#3333FF	Chile	#FF6600	45.5	12679..15792	12679	15792	+	NRP	#2E8B57					coelichelin	90	complete	1061	orphan	
BGC0000150_ABP55181.1	transcriptional_activator_domain	Salinispora tropica CNB-440	Salinispora	#FF9966	MIBiG	#0676BE	BGC0000150	56386..59694	56386	59694	+	NRP	#2E8B57	Polyketide	#F4A460			sporolide A/sporolide B	100			orphan	
BGC0000333_ABW00321.1	transcriptional_regulator,_winged_helix_family	Salinispora arenicola CNS-205	Salinispora	#FF9966	MIBiG	#0676BE	BGC0000333	4227..7358	4227	7358	-	NRP	#2E8B57					cyclomarin D	100			orphan	
BGC0001061_ACN64819.1	PokR1	Streptomyces diastatochromogenes	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001061	2700..5897	2700	5897	+	Polyketide	#F4A460	Saccharide	#FF7D25			polyketomycin	100			orphan	
BGC0001409_AKD43527.1	SARP_family_transcriptional_regulator	Streptomyces minoensis	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001409	47024..50218	47024	50218	-	Polyketide	#F4A460					dutomycin	100			orphan	
BGC0001117_CBZ42156.1	CBZ42156.1	Streptomyces himastatinicus ATCC 53653	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001117	48275..51421	48275	51421	-	NRP	#2E8B57					himastatin	100			orphan	
BGC0001036_AGZ15464.1	transcriptional_regulator	Streptomyces sp. MK498-98F14	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0001036	36858..39989	36858	39989	-	NRP	#2E8B57	Polyketide	#F4A460			polyoxypeptin	100			orphan	
BGC0000119_ACJ24893.1	multi-domain_regulatory_protein	Streptomyces pactum	Streptomyces	#3333FF	MIBiG	#0676BE	BGC0000119	85154..86350	85154	86350	+	Polyketide	#F4A460	Saccharide	#FF7D25			7-deoxypactamycin	100			orphan	
